factura_id,company_id,periodo,monto_facturado,dias_mora,deuda_actual
98222,4093,14,3916.13,8,45716.68
98223,4093,15,42966.99,0,25785.61
98224,4093,16,53505.37,1,40037.32
98225,4093,17,26033.68,3,14184.14
98226,4093,18,35471.39,8,17717.19
98227,4093,19,45129.18,1,43966.12
98228,4093,20,22915.3,8,24552.4
98229,4093,21,35683.74,8,27681.56
98230,4093,22,22229.46,0,21096.36
98231,4093,23,30407.19,4,9483.41
98232,4093,24,19392.21,7,45079.65
98233,4094,1,59027.46,3,6377.06
98234,4094,2,40537.21,3,27983.07
98235,4094,3,42834.56,6,47954.73
98236,4094,4,51638.92,4,22339.1
98237,4094,5,2630.72,2,31470.16
98238,4094,6,34335.57,0,13451.54
98239,4094,7,21377.19,7,18187.54
98240,4094,8,7014.78,5,17293.03
98241,4094,9,31220.08,7,40538.94
98242,4094,10,12484.95,8,25494.36
98243,4094,11,54825.5,0,22778.4
98244,4094,12,17423.8,9,43353.35
98245,4094,13,28998.58,0,34641.92
98246,4094,14,53437.93,0,28871.63
98247,4094,15,2125.56,7,42869.13
98248,4094,16,8436.36,2,6310.43
98249,4094,17,17987.52,5,40094.0
98250,4094,18,54647.03,3,1744.56
98251,4094,19,19398.12,9,32015.63
98252,4094,20,15077.48,0,2167.4
98253,4094,21,17507.06,4,7591.57
98254,4094,22,8791.46,9,42486.2
98255,4094,23,31413.98,6,47542.14
98256,4094,24,10267.14,4,32143.25
98257,4095,1,12164.08,2,48875.98
98258,4095,2,26034.19,0,44550.29
98259,4095,3,54458.19,0,96.24
98260,4095,4,20518.39,6,32596.16
98261,4095,5,55467.15,2,32438.09
98262,4095,6,21014.67,0,22743.54
98263,4095,7,34274.74,0,49045.37
98264,4095,8,59914.2,1,2170.74
98265,4095,9,15421.19,2,22504.48
98266,4095,10,32836.82,0,4795.33
98267,4095,11,56399.9,5,6746.83
98268,4095,12,29583.42,8,38437.18
98269,4095,13,13931.06,9,19553.24
98270,4095,14,9671.53,4,14210.0
98271,4095,15,35126.51,7,19361.79
98272,4095,16,5841.38,6,27795.93
98273,4095,17,8362.74,8,39183.95
98274,4095,18,28363.34,5,27356.65
98275,4095,19,10448.65,6,27269.99
98276,4095,20,58752.95,9,47965.57
98277,4095,21,9410.06,3,36967.66
98278,4095,22,29152.91,0,4983.81
98279,4095,23,52696.05,3,44049.6
98280,4095,24,34665.54,7,12715.99
98281,4096,1,31625.69,7,34565.88
98282,4096,2,21197.35,7,38781.19
98283,4096,3,31754.24,4,10546.6
98284,4096,4,51370.29,8,36454.62
98285,4096,5,54942.03,5,30439.4
98286,4096,6,5256.59,4,18519.45
98287,4096,7,3469.29,8,48014.91
98288,4096,8,1087.97,3,3345.43
98289,4096,9,20678.62,3,2238.38
98290,4096,10,40461.26,2,30256.34
98291,4096,11,39406.03,3,32760.59
98292,4096,12,9532.96,7,30230.42
98293,4096,13,3785.84,0,3991.68
98294,4096,14,31258.13,7,30078.68
98295,4096,15,53956.57,1,16511.24
98296,4096,16,56362.71,0,47874.3
98297,4096,17,34301.93,5,18271.19
98298,4096,18,50357.16,2,48096.76
98299,4096,19,20502.59,7,38198.2
98300,4096,20,36291.65,1,23936.09
98301,4096,21,38896.08,1,30676.23
98302,4096,22,57823.74,4,24530.87
98303,4096,23,21150.49,2,43957.7
98304,4096,24,18378.12,0,46637.75
98305,4097,1,16275.32,9,11055.81
98306,4097,2,30957.76,2,47383.55
98307,4097,3,45856.93,1,49534.15
98308,4097,4,17246.35,1,45684.54
98309,4097,5,36387.65,3,2567.61
98310,4097,6,40252.97,4,9510.66
98311,4097,7,56853.92,6,39136.79
98312,4097,8,29584.95,6,19071.02
98313,4097,9,14430.31,9,10388.62
98314,4097,10,55095.38,7,19388.49
98315,4097,11,50383.87,7,18027.43
98316,4097,12,1778.46,6,31277.12
98317,4097,13,17052.17,4,8042.83
98318,4097,14,52680.05,1,21516.76
98319,4097,15,58284.62,9,49122.5
98320,4097,16,20420.52,9,36573.64
98321,4097,17,29759.2,3,34827.38
98322,4097,18,40192.48,5,13455.05
98323,4097,19,27859.39,4,4645.71
98324,4097,20,39705.86,4,895.03
98325,4097,21,36218.6,0,11057.48
98326,4097,22,5634.04,8,8460.19
98327,4097,23,56299.46,0,17808.05
98328,4097,24,2477.98,3,31453.33
98329,4098,1,21123.94,8,38328.49
98330,4098,2,35317.21,4,24954.18
98331,4098,3,20555.91,7,42168.52
98332,4098,4,48803.94,5,7981.06
98333,4098,5,42429.95,2,21982.75
98334,4098,6,11708.29,4,21907.59
98335,4098,7,51658.51,6,35151.24
98336,4098,8,35700.19,1,3599.05
98337,4098,9,6235.33,3,18673.53
98338,4098,10,41670.65,0,11026.41
98339,4098,11,5474.73,3,37655.59
98340,4098,12,49146.84,1,14465.32
98341,4098,13,35071.3,0,37570.88
98342,4098,14,48888.51,3,21593.65
98343,4098,15,26283.66,2,24604.39
98344,4098,16,16157.76,9,8789.19
98345,4098,17,4356.91,9,17635.74
98346,4098,18,20054.18,0,26394.83
98347,4098,19,39868.95,1,6717.49
98348,4098,20,51616.1,8,7510.76
98349,4098,21,37075.69,5,27156.05
98350,4098,22,29531.4,4,41839.75
98351,4098,23,22954.0,0,12843.19
98352,4098,24,50099.51,1,11789.36
98353,4099,1,36320.46,7,32331.81
98354,4099,2,38335.43,0,35769.35
98355,4099,3,54564.64,5,19959.19
98356,4099,4,44786.13,4,10385.21
98357,4099,5,18147.3,8,16416.81
98358,4099,6,9271.18,4,15677.92
98359,4099,7,40013.68,9,13865.32
98360,4099,8,28983.16,1,17698.07
98361,4099,9,18984.36,8,35867.03
98362,4099,10,19197.34,8,13853.84
98363,4099,11,33212.25,6,47318.75
98364,4099,12,48220.97,2,27904.54
98365,4099,13,17224.42,0,43670.9
98366,4099,14,58146.63,4,13187.87
98367,4099,15,56816.36,4,20783.74
98368,4099,16,6139.65,2,33999.03
98369,4099,17,3677.87,1,11512.04
98370,4099,18,38050.98,0,20320.9
98371,4099,19,52207.69,5,19501.26
98372,4099,20,25432.28,6,43818.19
98373,4099,21,33647.24,9,18663.54
98374,4099,22,58869.04,7,16866.18
98375,4099,23,56856.93,7,34856.31
98376,4099,24,51690.62,8,14308.8
98377,4100,1,11987.05,0,35502.5
98378,4100,2,43164.92,4,30344.75
98379,4100,3,20044.8,4,10753.38
98380,4100,4,14969.71,3,20575.09
98381,4100,5,3696.04,2,6581.23
98382,4100,6,28302.51,4,49249.08
98383,4100,7,4442.97,6,13409.18
98384,4100,8,51192.5,8,3184.4
98385,4100,9,41915.62,9,26192.94
98386,4100,10,46837.75,8,49850.92
98387,4100,11,3913.27,5,47047.98
98388,4100,12,53334.97,3,30980.99
98389,4100,13,43750.72,2,20539.76
98390,4100,14,1492.64,0,33573.18
98391,4100,15,12242.19,0,46158.12
98392,4100,16,20474.29,7,38157.59
98393,4100,17,11807.09,4,43206.31
98394,4100,18,1348.95,2,15575.23
98395,4100,19,52345.43,4,48766.35
98396,4100,20,24748.97,2,18075.85
98397,4100,21,7040.14,5,27009.17
98398,4100,22,10401.3,0,2552.52
98399,4100,23,46910.98,6,19743.49
98400,4100,24,18454.91,3,43151.68
98401,4101,1,14729.46,5,19460.44
98402,4101,2,59573.73,0,28645.13
98403,4101,3,42704.96,1,1857.49
98404,4101,4,3549.08,9,30052.2
98405,4101,5,41416.2,4,21347.0
98406,4101,6,57380.58,4,3722.1
98407,4101,7,48780.69,8,43575.3
98408,4101,8,41966.8,9,34730.93
98409,4101,9,5140.07,7,18066.11
98410,4101,10,14057.05,4,48835.22
98411,4101,11,8290.45,7,34254.57
98412,4101,12,6422.57,0,47696.61
98413,4101,13,5427.03,8,30612.95
98414,4101,14,14999.13,6,5652.76
98415,4101,15,51495.55,1,38639.66
98416,4101,16,9826.56,9,12089.29
98417,4101,17,13698.36,9,41262.27
98418,4101,18,45479.51,7,18296.84
98419,4101,19,39351.99,7,31224.96
98420,4101,20,28181.39,0,19483.12
98421,4101,21,6190.52,3,31739.46
98422,4101,22,44594.85,1,25619.03
98423,4101,23,34211.28,5,1337.67
98424,4101,24,34883.14,9,34781.84
98425,4102,1,24052.65,4,26276.44
98426,4102,2,27074.9,8,46220.05
98427,4102,3,35594.13,2,5173.37
98428,4102,4,41887.02,7,16146.52
98429,4102,5,31301.49,3,41131.38
98430,4102,6,24980.17,9,9782.14
98431,4102,7,25001.05,4,9095.26
98432,4102,8,23209.5,0,284.28
98433,4102,9,6400.54,0,8620.46
98434,4102,10,14804.64,3,26425.49
98435,4102,11,31191.98,9,3847.17
98436,4102,12,42500.72,5,41842.01
98437,4102,13,55306.11,7,22797.18
98438,4102,14,28388.34,9,24947.23
98439,4102,15,7275.27,5,48887.48
98440,4102,16,12156.06,6,31913.98
98441,4102,17,40214.77,5,46326.34
98442,4102,18,37142.64,9,9282.15
98443,4102,19,12884.97,4,16643.11
98444,4102,20,26611.16,5,19283.35
98445,4102,21,1337.0,5,37714.9
98446,4102,22,9031.03,5,30610.66
98447,4102,23,9583.3,0,16988.04
98448,4102,24,44256.37,0,12731.67
98449,4103,1,39472.16,6,28197.2
98450,4103,2,39687.79,6,8632.73
98451,4103,3,35113.54,4,14203.73
98452,4103,4,16119.28,8,43609.6
98453,4103,5,31062.07,7,11191.27
98454,4103,6,25222.57,6,33617.72
98455,4103,7,31853.17,1,43209.21
98456,4103,8,30348.3,8,14212.3
98457,4103,9,15097.62,9,14197.76
98458,4103,10,6227.4,7,3040.32
98459,4103,11,26895.99,2,18851.53
98460,4103,12,20632.53,4,119.31
98461,4103,13,44596.41,2,17951.74
98462,4103,14,41377.45,3,46387.07
98463,4103,15,52432.48,4,2748.02
98464,4103,16,18558.32,0,32640.16
98465,4103,17,38873.31,5,21065.94
98466,4103,18,41077.99,2,43194.36
98467,4103,19,30796.4,4,3267.16
98468,4103,20,43318.84,2,14327.65
98469,4103,21,14125.38,6,20175.99
98470,4103,22,35874.79,5,14829.81
98471,4103,23,23757.19,1,34868.48
98472,4103,24,35145.6,7,26077.53
98473,4104,1,3966.62,8,9683.22
98474,4104,2,47715.99,7,38736.76
98475,4104,3,36557.54,2,15759.71
98476,4104,4,57129.12,6,824.92
98477,4104,5,6621.32,3,28670.46
98478,4104,6,5579.38,8,38936.15
98479,4104,7,18607.02,1,4629.24
98480,4104,8,19683.19,8,5118.31
98481,4104,9,53522.34,5,1671.92
98482,4104,10,21041.73,3,22832.01
98483,4104,11,42538.81,9,21300.59
98484,4104,12,31413.09,0,23337.75
98485,4104,13,12246.44,3,12676.0
98486,4104,14,5961.92,4,49953.49
98487,4104,15,3263.44,9,28061.72
98488,4104,16,34034.0,0,885.5
98489,4104,17,31548.56,9,1259.95
98490,4104,18,51635.96,0,23722.69
98491,4104,19,33141.43,4,33014.39
98492,4104,20,29268.27,7,5256.23
98493,4104,21,13592.13,9,48881.44
98494,4104,22,26597.82,0,13516.63
98495,4104,23,50926.62,0,9815.5
98496,4104,24,19949.8,5,40073.65
98497,4105,1,27216.26,1,14611.85
98498,4105,2,58216.14,0,20110.81
98499,4105,3,59789.75,5,41230.23
98500,4105,4,15003.23,0,45463.79
98501,4105,5,34563.3,5,35971.05
98502,4105,6,49998.32,5,25771.12
98503,4105,7,51403.35,6,30218.94
98504,4105,8,15314.33,8,30194.2
98505,4105,9,5409.01,0,11940.26
98506,4105,10,56994.7,6,35717.29
98507,4105,11,3384.5,5,9367.62
98508,4105,12,15954.27,0,7896.95
98509,4105,13,59161.76,5,21259.05
98510,4105,14,7974.39,0,29719.25
98511,4105,15,12349.92,0,49917.32
98512,4105,16,40034.48,2,21791.58
98513,4105,17,29531.21,3,25487.09
98514,4105,18,43567.1,7,27508.96
98515,4105,19,27443.68,8,35081.77
98516,4105,20,12362.37,6,3833.68
98517,4105,21,31259.19,0,271.97
98518,4105,22,40932.39,5,8122.0
98519,4105,23,47317.72,7,6590.45
98520,4105,24,13465.66,7,19328.93
98521,4106,1,35626.56,8,31263.29
98522,4106,2,34231.63,0,20052.79
98523,4106,3,32822.73,2,14347.36
98524,4106,4,27538.51,8,13550.48
98525,4106,5,45690.22,1,8319.67
98526,4106,6,4479.77,5,46254.11
98527,4106,7,51778.63,0,28635.26
98528,4106,8,52004.57,5,24896.52
98529,4106,9,22865.37,5,5772.08
98530,4106,10,44105.13,8,10890.9
98531,4106,11,15096.79,7,9024.28
98532,4106,12,5529.93,1,14086.21
98533,4106,13,55695.71,2,15226.59
98534,4106,14,11075.53,0,16348.09
98535,4106,15,11754.04,8,1862.72
98536,4106,16,18833.12,8,34137.64
98537,4106,17,33817.99,3,46951.22
98538,4106,18,50025.48,5,36641.16
98539,4106,19,51598.87,5,40207.1
98540,4106,20,11750.1,4,43173.53
98541,4106,21,59609.18,1,46292.14
98542,4106,22,19756.57,4,13716.78
98543,4106,23,20769.92,2,7364.35
98544,4106,24,41162.96,2,8323.95
98545,4107,1,38869.33,2,39833.41
98546,4107,2,50325.72,5,7614.36
98547,4107,3,18416.92,2,21563.07
98548,4107,4,5509.68,5,34849.81
98549,4107,5,5104.09,9,3926.66
98550,4107,6,46114.75,3,3597.78
98551,4107,7,51924.66,6,49053.3
98552,4107,8,36240.81,4,4626.29
98553,4107,9,48175.01,7,28194.27
98554,4107,10,47947.0,1,4427.11
98555,4107,11,45412.16,6,8439.01
98556,4107,12,18143.97,4,3615.87
98557,4107,13,8523.0,4,19953.22
98558,4107,14,46355.09,8,27311.49
98559,4107,15,1840.55,4,25951.21
98560,4107,16,43682.35,8,20220.49
98561,4107,17,46235.47,7,15674.99
98562,4107,18,46681.42,0,9165.76
98563,4107,19,36321.77,1,9609.75
98564,4107,20,19794.11,4,41166.51
98565,4107,21,34091.14,6,48934.45
98566,4107,22,5829.75,0,1756.52
98567,4107,23,6191.21,6,1388.93
98568,4107,24,22246.79,0,26551.03
98569,4108,1,32534.96,4,23730.73
98570,4108,2,25186.33,7,20352.08
98571,4108,3,17602.58,3,19902.0
98572,4108,4,16031.69,7,37578.43
98573,4108,5,44836.09,0,33548.87
98574,4108,6,6371.89,1,44539.32
98575,4108,7,14924.67,8,5625.16
98576,4108,8,38381.13,4,3508.88
98577,4108,9,15999.08,0,32946.7
98578,4108,10,6645.97,6,39617.89
98579,4108,11,56661.21,8,19418.25
98580,4108,12,15241.14,0,39544.68
98581,4108,13,13818.33,8,29911.56
98582,4108,14,56683.09,3,30941.17
98583,4108,15,4357.48,8,176.03
98584,4108,16,10181.64,5,5732.18
98585,4108,17,5006.17,3,41470.63
98586,4108,18,25172.6,1,1114.17
98587,4108,19,9584.07,9,28252.4
98588,4108,20,5956.0,4,27999.31
98589,4108,21,31577.65,8,7579.77
98590,4108,22,48196.6,1,19509.97
98591,4108,23,24356.4,2,48638.12
98592,4108,24,5118.94,2,49993.49
98593,4109,1,36282.24,7,5697.3
98594,4109,2,45527.25,3,49837.48
98595,4109,3,13374.12,0,49091.32
98596,4109,4,1105.87,118,34674.8
98597,4109,5,27570.06,6,30118.59
98598,4109,6,30563.36,103,22579.69
98599,4109,7,40638.98,2,17376.81
98600,4109,8,5067.79,76,32104.2
98601,4109,9,27539.39,87,23199.84
98602,4109,10,52904.67,2,13692.47
98603,4109,11,36137.45,3,18312.85
98604,4109,12,14174.93,27,13011.3
98605,4109,13,6605.21,6,25779.72
98606,4109,14,25605.72,43,7148.39
98607,4109,15,47953.63,7,18612.78
98608,4109,16,31643.17,1,1667.41
98609,4109,17,59292.75,3,39324.98
98610,4109,18,46556.86,9,33712.94
98611,4109,19,30736.12,7,29775.68
98612,4109,20,48877.25,60,27077.07
98613,4109,21,23102.76,7,19663.09
98614,4109,22,24113.42,4,30306.23
98615,4109,23,44063.06,113,29068.49
98616,4109,24,33014.58,114,23702.2
98617,4110,1,24463.21,8,24817.47
98618,4110,2,45431.14,5,10248.37
98619,4110,3,23552.38,3,22493.13
98620,4110,4,59207.06,0,16614.07
98621,4110,5,30873.11,4,34888.74
98622,4110,6,5153.09,9,21832.08
98623,4110,7,19992.32,5,46872.43
98624,4110,8,11118.15,5,5567.65
98625,4110,9,58380.93,7,26272.39
98626,4110,10,24306.39,5,38606.23
98627,4110,11,38110.21,7,42287.59
98628,4110,12,19574.98,1,29849.63
98629,4110,13,23408.95,1,9347.55
98630,4110,14,24254.17,0,17666.69
98631,4110,15,1124.46,4,47842.46
98632,4110,16,20141.12,7,45889.52
98633,4110,17,55818.69,2,42159.16
98634,4110,18,58892.04,0,8143.69
98635,4110,19,20573.99,5,37560.02
98636,4110,20,21549.96,0,48600.49
98637,4110,21,35769.66,6,22191.65
98638,4110,22,42687.03,2,12904.16
98639,4110,23,43763.48,0,14423.13
98640,4110,24,59911.97,2,10021.78
98641,4111,1,5034.95,4,44213.4
98642,4111,2,23327.7,7,23172.93
98643,4111,3,55484.29,78,48077.65
98644,4111,4,30500.56,87,45688.44
98645,4111,5,3010.9,8,14062.06
98646,4111,6,32890.83,4,9434.38
98647,4111,7,30123.13,0,2981.06
98648,4111,8,57155.88,74,9841.54
98649,4111,9,1963.26,0,27287.28
98650,4111,10,53974.25,5,13031.85
98651,4111,11,5813.94,70,38973.28
98652,4111,12,18682.52,114,7327.21
98653,4111,13,17980.08,94,11202.05
98654,4111,14,10226.77,32,7253.45
98655,4111,15,37170.16,73,38181.35
98656,4111,16,6653.67,1,34438.84
98657,4111,17,41468.53,63,13738.01
98658,4111,18,43851.56,6,39777.41
98659,4111,19,54855.09,38,43547.19
98660,4111,20,1416.56,0,18341.44
98661,4111,21,25974.49,101,25113.11
98662,4111,22,25363.93,111,49669.26
98663,4111,23,20795.17,3,49190.0
98664,4111,24,33795.93,4,27960.91
98665,4112,1,21488.43,5,1175.15
98666,4112,2,52926.93,4,16320.33
98667,4112,3,34031.4,1,22046.84
98668,4112,4,4058.35,0,48110.4
98669,4112,5,16112.28,8,28728.8
98670,4112,6,58190.26,7,684.71
98671,4112,7,12796.59,6,28690.89
98672,4112,8,16886.63,7,10316.91
98673,4112,9,28604.76,3,2940.12
98674,4112,10,52112.44,0,35111.21
98675,4112,11,17419.19,2,5537.68
98676,4112,12,1951.74,2,1824.47
98677,4112,13,20778.7,3,30097.77
98678,4112,14,49668.85,4,41025.03
98679,4112,15,44281.77,1,47065.76
98680,4112,16,5677.97,5,2473.32
98681,4112,17,50477.14,6,18839.17
98682,4112,18,30207.26,8,13773.59
98683,4112,19,38047.93,0,7101.35
98684,4112,20,17159.34,0,5432.09
98685,4112,21,39081.96,8,20153.73
98686,4112,22,4838.88,1,903.5
98687,4112,23,27196.49,9,18295.61
98688,4112,24,10206.79,9,3895.93
98689,4113,1,42861.75,9,35748.17
98690,4113,2,10366.22,0,28629.21
98691,4113,3,15962.54,7,3255.17
98692,4113,4,36117.86,7,8381.96
98693,4113,5,59823.09,3,8301.05
98694,4113,6,2547.29,4,24902.69
98695,4113,7,35749.47,7,43591.55
98696,4113,8,40065.72,5,46753.97
98697,4113,9,35677.36,9,27199.75
98698,4113,10,4810.91,7,23468.37
98699,4113,11,52182.52,9,39125.6
98700,4113,12,54086.02,1,15073.04
98701,4113,13,9637.95,7,28233.61
98702,4113,14,7462.99,3,34788.38
98703,4113,15,54555.29,4,38849.91
98704,4113,16,5565.99,1,20284.39
98705,4113,17,44324.21,4,21236.26
98706,4113,18,23357.28,2,40267.97
98707,4113,19,44834.67,5,37535.37
98708,4113,20,28899.49,4,48637.06
98709,4113,21,3872.01,0,14780.65
98710,4113,22,2158.82,7,8262.96
98711,4113,23,34624.9,0,11801.32
98712,4113,24,57092.07,7,19505.97
98713,4114,1,22607.52,99,23209.1
98714,4114,2,32560.21,5,32933.76
98715,4114,3,26383.0,73,2191.04
98716,4114,4,39289.53,4,13492.39
98717,4114,5,11829.11,0,19597.82
98718,4114,6,44116.83,51,32559.66
98719,4114,7,24974.15,5,22828.77
98720,4114,8,31451.63,110,37958.94
98721,4114,9,33335.08,89,21028.21
98722,4114,10,8419.2,8,27918.41
98723,4114,11,30268.26,16,43186.2
98724,4114,12,59397.53,28,27067.76
98725,4114,13,9272.32,8,41836.45
98726,4114,14,6928.96,1,20955.13
98727,4114,15,23377.63,2,20825.82
98728,4114,16,51710.5,6,37471.54
98729,4114,17,10234.31,5,2932.48
98730,4114,18,48563.1,1,3387.68
98731,4114,19,34462.51,9,38739.04
98732,4114,20,46572.12,6,37082.38
98733,4114,21,56783.43,74,46601.65
98734,4114,22,44920.36,37,32593.2
98735,4114,23,35304.44,89,43305.74
98736,4114,24,33626.27,55,41792.09
98737,4115,1,51790.05,5,7650.92
98738,4115,2,42649.32,8,7483.39
98739,4115,3,6419.46,0,12731.33
98740,4115,4,36868.39,2,8122.14
98741,4115,5,2921.37,5,43314.1
98742,4115,6,21817.85,4,49598.7
98743,4115,7,24687.77,8,44713.76
98744,4115,8,42681.9,6,7626.03
98745,4115,9,35382.36,5,35381.41
98746,4115,10,7780.25,2,11596.94
98747,4115,11,38327.02,5,31060.11
98748,4115,12,42380.74,6,44547.37
98749,4115,13,37846.1,1,17912.79
98750,4115,14,45824.38,6,14466.86
98751,4115,15,36179.49,2,20949.46
98752,4115,16,1785.63,8,11321.16
98753,4115,17,54247.46,8,25172.73
98754,4115,18,44406.25,8,698.69
98755,4115,19,47153.66,7,35838.18
98756,4115,20,12254.11,8,3856.79
98757,4115,21,30462.39,5,33789.89
98758,4115,22,37060.78,5,16416.74
98759,4115,23,54640.02,0,5544.03
98760,4115,24,25929.8,7,14088.64
98761,4116,1,53966.52,3,12784.13
98762,4116,2,21369.0,8,44965.94
98763,4116,3,58500.76,4,37889.5
98764,4116,4,38856.63,88,16775.65
98765,4116,5,51990.9,7,42624.65
98766,4116,6,49403.47,17,38582.26
98767,4116,7,55440.18,42,8965.45
98768,4116,8,14769.77,36,16489.56
98769,4116,9,37530.8,1,24789.71
98770,4116,10,2208.95,24,20797.84
98771,4116,11,41765.96,54,39825.14
98772,4116,12,10498.19,71,25362.72
98773,4116,13,18910.96,7,33300.75
98774,4116,14,37630.97,8,23167.79
98775,4116,15,40507.33,2,15769.2
98776,4116,16,33955.23,67,25588.67
98777,4116,17,23558.1,69,3188.39
98778,4116,18,45352.76,3,14241.31
98779,4116,19,46634.21,70,7410.57
98780,4116,20,47117.61,8,31275.52
98781,4116,21,14412.93,74,26894.16
98782,4116,22,24573.01,95,7844.68
98783,4116,23,7003.52,9,38749.01
98784,4116,24,58138.03,7,12275.29
98785,4117,1,26213.9,2,6680.87
98786,4117,2,50708.16,2,2308.85
98787,4117,3,24735.79,4,2014.1
98788,4117,4,5645.31,3,45751.32
98789,4117,5,34040.08,4,43078.5
98790,4117,6,58055.97,1,2940.44
98791,4117,7,17938.96,6,45384.87
98792,4117,8,55454.91,8,45622.2
98793,4117,9,48738.08,6,32663.23
98794,4117,10,53672.43,8,46528.68
98795,4117,11,1998.29,5,49443.93
98796,4117,12,16346.39,1,44250.56
98797,4117,13,8056.85,5,420.05
98798,4117,14,19137.73,6,27881.11
98799,4117,15,57637.31,4,44372.34
98800,4117,16,28416.31,4,6253.2
98801,4117,17,21763.53,9,5603.84
98802,4117,18,1291.92,1,24233.37
98803,4117,19,55026.36,1,31819.25
98804,4117,20,57103.85,3,4194.5
98805,4117,21,46777.8,8,48009.18
98806,4117,22,35921.47,2,21025.82
98807,4117,23,51388.04,0,2980.79
98808,4117,24,9921.78,0,21472.43
98809,4118,1,11269.63,7,17566.06
98810,4118,2,34416.91,3,33386.3
98811,4118,3,5831.18,8,20968.22
98812,4118,4,40783.52,8,44242.43
98813,4118,5,1487.47,7,35148.97
98814,4118,6,18717.23,6,36571.06
98815,4118,7,59715.97,7,40682.52
98816,4118,8,25474.01,8,31475.2
98817,4118,9,26063.63,4,25686.52
98818,4118,10,20616.11,5,14414.05
98819,4118,11,19756.62,3,24563.99
98820,4118,12,54816.47,7,5702.02
98821,4118,13,19224.5,4,38951.81
98822,4118,14,8375.08,8,8052.36
98823,4118,15,36994.24,6,38133.66
98824,4118,16,37709.16,7,46755.46
98825,4118,17,48400.39,5,24839.36
98826,4118,18,5607.97,6,42086.99
98827,4118,19,38770.36,1,26319.02
98828,4118,20,48951.82,8,30286.54
98829,4118,21,27056.87,1,32222.93
98830,4118,22,39872.81,4,40372.34
98831,4118,23,37958.37,8,3949.8
98832,4118,24,50098.54,0,39477.61
98833,4119,1,42147.11,0,49880.95
98834,4119,2,46301.67,6,15930.51
98835,4119,3,19124.0,0,27119.9
98836,4119,4,26433.75,8,30602.77
98837,4119,5,2968.53,0,40482.96
98838,4119,6,45638.65,1,34969.91
98839,4119,7,8436.46,6,31084.66
98840,4119,8,17290.67,6,10011.86
98841,4119,9,16868.54,0,19076.46
98842,4119,10,44314.11,2,24699.35
98843,4119,11,45323.83,7,39440.6
98844,4119,12,49369.29,0,25899.18
98845,4119,13,7126.71,2,10411.23
98846,4119,14,27938.08,5,12548.16
98847,4119,15,8713.18,4,25442.28
98848,4119,16,40619.02,2,26001.75
98849,4119,17,40616.45,0,42974.79
98850,4119,18,44061.97,6,33220.27
98851,4119,19,27625.7,0,6786.24
98852,4119,20,11015.54,6,15275.49
98853,4119,21,28127.05,6,29776.75
98854,4119,22,36609.85,4,48842.51
98855,4119,23,12739.75,7,29571.25
98856,4119,24,39892.47,5,46053.4
98857,4120,1,34307.44,7,41392.44
98858,4120,2,48545.52,9,121.44
98859,4120,3,29549.28,6,33607.36
98860,4120,4,42726.35,3,17873.1
98861,4120,5,57795.76,9,25179.86
98862,4120,6,53352.88,3,867.95
98863,4120,7,39410.32,8,30947.82
98864,4120,8,46424.86,1,31350.88
98865,4120,9,51920.07,7,14137.41
98866,4120,10,27953.66,7,48731.02
98867,4120,11,17121.4,8,19427.67
98868,4120,12,29698.25,6,25486.34
98869,4120,13,34824.69,3,30852.31
98870,4120,14,35896.83,1,40423.23
98871,4120,15,11230.49,2,16356.12
98872,4120,16,59832.5,5,47217.92
98873,4120,17,29288.47,8,15500.68
98874,4120,18,39424.97,9,14767.87
98875,4120,19,35511.42,6,21618.26
98876,4120,20,41207.61,1,11042.35
98877,4120,21,56522.5,2,28639.49
98878,4120,22,38266.13,5,16009.29
98879,4120,23,41171.09,9,48117.48
98880,4120,24,3885.25,7,31744.69
98881,4121,1,55307.74,7,15025.21
98882,4121,2,57019.31,7,39082.67
98883,4121,3,5890.43,87,23636.49
98884,4121,4,11541.46,9,19122.26
98885,4121,5,9384.34,87,43856.46
98886,4121,6,38139.66,7,6664.72
98887,4121,7,35395.16,62,44662.23
98888,4121,8,57009.0,9,16834.92
98889,4121,9,5561.03,50,7833.84
98890,4121,10,2362.95,8,8800.28
98891,4121,11,35453.88,108,45494.13
98892,4121,12,44201.18,23,43729.5
98893,4121,13,6840.79,26,26426.08
98894,4121,14,35851.1,7,39265.27
98895,4121,15,39632.87,4,27080.68
98896,4121,16,2859.28,101,15812.41
98897,4121,17,13296.34,67,47942.39
98898,4121,18,3739.52,7,43452.99
98899,4121,19,17489.32,9,10605.78
98900,4121,20,53355.15,53,38712.38
98901,4121,21,32715.73,112,49982.03
98902,4121,22,52182.0,31,49223.47
98903,4121,23,17883.25,26,14064.86
98904,4121,24,5369.24,5,25416.36
98905,4122,1,22429.34,2,24824.99
98906,4122,2,58006.93,3,17289.86
98907,4122,3,23048.45,3,9624.66
98908,4122,4,37999.59,9,23614.61
98909,4122,5,16598.73,3,5062.28
98910,4122,6,28366.34,9,12565.57
98911,4122,7,59084.49,9,15430.23
98912,4122,8,53474.02,2,25216.52
98913,4122,9,32717.47,6,47906.51
98914,4122,10,44813.42,9,25990.32
98915,4122,11,50838.02,2,32684.34
98916,4122,12,49345.1,5,12529.92
98917,4122,13,46281.64,9,12633.56
98918,4122,14,15413.45,0,22959.66
98919,4122,15,12771.3,5,12475.54
98920,4122,16,59244.1,5,36435.2
