company_id,ruc,razon_social,sector,region,empleados,segmento,fecha_alta,ejecutivo_comercial,nps,csat
3905,20706951181,Consulting Andes SAC,Finanzas,Trujillo,8202,Enterprise,19/10/2019,Ejecutivo_6,61,3.72
3906,20875955942,Networks Perú SAC,Telecomunicaciones,Cajamarca,6997,Mid-Market,19/09/2022,Ejecutivo_7,96,4.28
3907,20324199771,Campos Perú SAC,Agroindustria,Tacna,9170,SMB,15/12/2018,Ejecutivo_8,98,3.88
3908,20677436048,Educativa Capital SAC,Educación,Piura,9828,SMB,30/09/2024,Ejecutivo_9,39,1.14
3909,20927143694,Cloud Norte EIRL,Tecnología,Cusco,9041,Enterprise,7/05/2017,Ejecutivo_10,93,3.79
3910,20768893861,Retail Sur EIRL,Retail,Chiclayo,7539,SMB,24/10/2016,Ejecutivo_11,98,4.6
3911,20645808431,Infraestructura Capital EIRL,Construcción,Trujillo,3023,Mid-Market,22/04/2023,Ejecutivo_12,96,4.49
3912,20217900531,Agroindustrial Sur EIRL,Agroindustria,Arequipa,3266,Enterprise,20/12/2016,Ejecutivo_13,97,4.44
3913,20740284595,Telecom Pacífico EIRL,Telecomunicaciones,Chiclayo,1428,Mid-Market,23/07/2019,Ejecutivo_14,52,4.33
3914,20591268130,Manufactura Norte EIRL,Manufactura,Trujillo,8975,SMB,28/11/2019,Ejecutivo_15,57,3.87
3915,20183594123,Educativa Inca SAC,Educación,Tacna,5846,Mid-Market,24/08/2021,Ejecutivo_16,71,4.06
3916,20325802455,Market Norte SAC,Retail,Trujillo,6187,Enterprise,14/01/2020,Ejecutivo_17,68,4.37
3917,20274351492,Industrial Perú EIRL,Manufactura,Cajamarca,1510,SMB,9/01/2017,Ejecutivo_18,53,3.9
3918,20023174028,Telecom Andes EIRL,Telecomunicaciones,Lima,3012,Mid-Market,14/10/2024,Ejecutivo_19,60,3.94
3919,20763443346,Constructora Inca SAC,Construcción,Cusco,2882,SMB,1/05/2023,Ejecutivo_20,61,4.29
3920,20564162987,Express Andes SAC,Transporte,Piura,1141,Mid-Market,8/06/2024,Ejecutivo_21,64,4.56
3921,20514351723,Cargo Andes SAC,Transporte,Chiclayo,5423,SMB,4/07/2017,Ejecutivo_22,76,3.9
3922,20448526023,Networks Pacífico SAC,Telecomunicaciones,Lima,2106,Enterprise,16/04/2021,Ejecutivo_23,69,4.53
3923,20405530611,Distribuidora Andes SAC,Retail,Trujillo,8205,Mid-Market,15/11/2022,Ejecutivo_24,56,4
3924,20589275234,Agro Perú EIRL,Agroindustria,Cajamarca,8724,Mid-Market,29/03/2023,Ejecutivo_25,96,3.91
3925,20683355563,Academia Perú EIRL,Educación,Piura,1943,SMB,22/01/2024,Ejecutivo_26,71,4.98
3926,20843997486,Finanzas Norte SAC,Finanzas,Trujillo,4168,SMB,21/03/2022,Ejecutivo_27,64,4.51
3927,20573380792,Educativa Perú EIRL,Educación,Lima,8915,Mid-Market,16/05/2020,Ejecutivo_28,98,4.4
3928,20044750175,Telecom Norte EIRL,Telecomunicaciones,Chiclayo,8618,SMB,28/01/2019,Ejecutivo_29,94,3.9
3929,20558990658,Consulting Sur EIRL,Finanzas,Tacna,1272,SMB,21/01/2016,Ejecutivo_30,90,4.53
3930,20232420430,Networks Inca SAC,Telecomunicaciones,Chiclayo,8006,SMB,19/05/2017,Ejecutivo_31,9,1.29
3931,20910697136,Telecom Sur SAC,Telecomunicaciones,Tacna,4736,Mid-Market,10/09/2020,Ejecutivo_32,51,3.79
3932,20142028612,Clínica Norte SAC,Salud,Huancayo,8431,Mid-Market,6/09/2023,Ejecutivo_33,93,4.32
3933,20140245422,Logística Andes EIRL,Transporte,Trujillo,1591,Enterprise,5/04/2017,Ejecutivo_34,64,4.94
3934,20302320001,Agro Andes EIRL,Agroindustria,Chiclayo,1310,Enterprise,7/08/2023,Ejecutivo_35,73,3.93
3935,20824350979,Express Norte SAC,Transporte,Arequipa,3678,Enterprise,3/04/2017,Ejecutivo_36,65,3.76
3936,20956176294,Clínica Andes SAC,Salud,Lima,4515,Mid-Market,6/05/2019,Ejecutivo_37,75,3.88
3937,20640897795,Academia Inca EIRL,Educación,Cajamarca,1835,SMB,1/12/2023,Ejecutivo_38,81,3.7
3938,20830709063,Telecom Pacífico SAC,Telecomunicaciones,Cusco,6065,Enterprise,22/03/2022,Ejecutivo_39,72,4.09
3939,20731567261,Farmacéutica Perú SAC,Salud,Trujillo,4102,Mid-Market,30/10/2018,Ejecutivo_40,55,3.79
3940,20459897773,Farmacéutica Andes SAC,Salud,Tacna,3893,SMB,1/11/2017,Ejecutivo_41,75,4.78
3941,20146292222,Cargo Andes SAC,Transporte,Ica,3067,SMB,7/04/2022,Ejecutivo_42,67,4.14
3942,20385223590,Medical Norte SAC,Salud,Piura,8238,SMB,29/04/2019,Ejecutivo_43,55,3.55
3943,20940144124,Express Sur SAC,Transporte,Arequipa,257,SMB,29/05/2024,Ejecutivo_44,80,4.66
3944,20456708939,Logística Norte SAC,Transporte,Arequipa,8346,Mid-Market,26/09/2018,Ejecutivo_45,14,1.72
3945,20629337415,Clínica Perú EIRL,Salud,Ica,8497,Mid-Market,20/12/2023,Ejecutivo_46,90,3.68
3946,20387895919,Clínica Norte SAC,Salud,Lima,4793,SMB,5/11/2019,Ejecutivo_47,60,4.64
3947,20945875950,Capital Capital SAC,Finanzas,Piura,5763,Enterprise,21/02/2020,Ejecutivo_48,62,4.2
3948,20232300708,Cargo Capital EIRL,Transporte,Cusco,6128,Enterprise,7/07/2017,Ejecutivo_49,71,4.99
3949,20846747529,Infraestructura Norte EIRL,Construcción,Lima,5676,Enterprise,29/04/2021,Ejecutivo_50,93,4.05
3950,20650869227,Retail Sur EIRL,Retail,Arequipa,8851,Enterprise,11/08/2022,Ejecutivo_1,59,3.57
3951,20541105562,Digital Pacífico SAC,Tecnología,Trujillo,9579,SMB,18/05/2019,Ejecutivo_2,85,4.6
3952,20676809405,Comercial Andes EIRL,Retail,Huancayo,6674,SMB,11/01/2024,Ejecutivo_3,78,4.87
3953,20336424532,Comunicaciones Inca SAC,Telecomunicaciones,Chiclayo,6950,Mid-Market,29/05/2019,Ejecutivo_4,55,4.33
3954,20261434037,Comunicaciones Pacífico SAC,Telecomunicaciones,Cusco,3207,SMB,19/02/2020,Ejecutivo_5,77,4.1
3955,20310915683,Capital Capital EIRL,Finanzas,Trujillo,9526,Enterprise,7/12/2016,Ejecutivo_6,88,3.64
3956,20312252649,Cloud Sur EIRL,Tecnología,Cusco,8191,Mid-Market,9/08/2020,Ejecutivo_7,16,1.12
3957,20067644286,Distribuidora Norte EIRL,Retail,Tacna,1724,Mid-Market,22/11/2021,Ejecutivo_8,15,2.54
3958,20781010124,Salud Inca SAC,Salud,Cusco,86,Enterprise,18/09/2019,Ejecutivo_9,62,4.36
3959,20942118749,Comercial Pacífico EIRL,Retail,Huancayo,6769,Enterprise,28/06/2017,Ejecutivo_10,98,4.86
3960,20910072314,Tech Pacífico EIRL,Tecnología,Huancayo,9686,Mid-Market,31/03/2022,Ejecutivo_11,69,3.72
3961,20993064041,Agro Perú EIRL,Agroindustria,Cusco,4381,Mid-Market,24/03/2016,Ejecutivo_12,77,3.81
3962,20431055031,Constructora Inca SAC,Construcción,Tacna,6736,Mid-Market,2/10/2016,Ejecutivo_13,17,1.31
3963,20066067514,Learning Inca EIRL,Educación,Cajamarca,8829,Enterprise,9/05/2025,Ejecutivo_14,51,4.79
3964,20560951427,Retail Pacífico SAC,Retail,Lima,963,Enterprise,19/07/2022,Ejecutivo_15,93,4.05
3965,20386115111,Digital Perú EIRL,Tecnología,Huancayo,7907,Mid-Market,19/09/2023,Ejecutivo_16,7,2.92
3966,20143593410,Telecom Capital EIRL,Telecomunicaciones,Arequipa,8555,Enterprise,13/05/2023,Ejecutivo_17,82,4.78
3967,20472553107,Infraestructura Pacífico SAC,Construcción,Cajamarca,2527,Mid-Market,7/06/2019,Ejecutivo_18,59,4.69
3968,20072508452,Industrial Andes SAC,Manufactura,Arequipa,3512,SMB,16/12/2023,Ejecutivo_19,95,4.67
3969,20096925336,Cloud Norte EIRL,Tecnología,Chiclayo,5360,Enterprise,5/05/2025,Ejecutivo_20,78,3.5
3970,20191400998,Constructora Norte SAC,Construcción,Huancayo,8379,Mid-Market,26/12/2021,Ejecutivo_21,92,3.54
3971,20922887415,Express Sur SAC,Transporte,Cusco,731,SMB,17/08/2017,Ejecutivo_22,67,4.08
3972,20543450266,Agroindustrial Norte SAC,Agroindustria,Piura,5137,Mid-Market,5/05/2020,Ejecutivo_23,84,4.65
3973,20966481105,Express Andes EIRL,Transporte,Huancayo,23,SMB,24/11/2018,Ejecutivo_24,90,4.27
3974,20243067779,Logística Sur EIRL,Transporte,Cajamarca,9641,SMB,7/05/2016,Ejecutivo_25,57,4.21
3975,20810708240,Farmacéutica Inca EIRL,Salud,Cusco,8657,Mid-Market,20/03/2022,Ejecutivo_26,61,3.96
3976,20133157920,Agro Sur EIRL,Agroindustria,Ica,4271,SMB,9/02/2017,Ejecutivo_27,89,4.49
3977,20616201729,Logística Capital EIRL,Transporte,Cajamarca,4435,SMB,17/03/2021,Ejecutivo_28,97,3.82
3978,20660869611,Finanzas Sur SAC,Finanzas,Ica,1653,Enterprise,29/12/2023,Ejecutivo_29,53,4.99
3979,20390927673,Cloud Pacífico SAC,Tecnología,Chiclayo,7421,Mid-Market,28/11/2019,Ejecutivo_30,64,3.73
3980,20333995066,Telecom Capital EIRL,Telecomunicaciones,Cusco,4363,Mid-Market,1/02/2018,Ejecutivo_31,82,4.8
3981,20055080050,Networks Inca EIRL,Telecomunicaciones,Tacna,3587,Mid-Market,19/01/2018,Ejecutivo_32,95,4.45
3982,20069250980,Agro Norte SAC,Agroindustria,Tacna,5278,Enterprise,15/12/2018,Ejecutivo_33,56,3.87
3983,20199412436,Consulting Pacífico EIRL,Finanzas,Huancayo,9885,Enterprise,20/06/2025,Ejecutivo_34,38,1.21
3984,20299907619,Telecom Pacífico SAC,Telecomunicaciones,Cajamarca,4318,SMB,17/03/2024,Ejecutivo_35,81,4.67
3985,20983678490,Educativa Sur EIRL,Educación,Arequipa,8619,Enterprise,18/03/2025,Ejecutivo_36,2,1.28
3986,20491176755,Transportes Inca EIRL,Transporte,Lima,1053,Mid-Market,27/11/2021,Ejecutivo_37,63,4.62
3987,20531575229,Software Andes EIRL,Tecnología,Tacna,1549,SMB,31/01/2016,Ejecutivo_38,71,4.16
3988,20039036748,Cloud Andes EIRL,Tecnología,Tacna,1607,Enterprise,25/06/2017,Ejecutivo_39,75,3.76
3989,20535153474,Manufactura Inca EIRL,Manufactura,Cajamarca,7152,Enterprise,19/08/2021,Ejecutivo_40,68,3.74
3990,20812078003,Agro Inca SAC,Agroindustria,Cusco,8595,SMB,13/03/2021,Ejecutivo_41,86,4.17
3991,20103208234,Educativa Capital SAC,Educación,Arequipa,710,SMB,30/04/2017,Ejecutivo_42,52,4.28
3992,20975788516,Infraestructura Perú SAC,Construcción,Arequipa,2539,Enterprise,19/07/2021,Ejecutivo_43,62,4.49
3993,20444904394,Constructora Inca EIRL,Construcción,Trujillo,4318,Mid-Market,25/12/2017,Ejecutivo_44,86,3.63
3994,20222772610,Networks Perú EIRL,Telecomunicaciones,Trujillo,1972,Enterprise,7/03/2024,Ejecutivo_45,64,4.02
3995,20028465592,Comercial Andes EIRL,Retail,Trujillo,439,Enterprise,18/01/2022,Ejecutivo_46,71,3.55
3996,20499339745,Obras Inca EIRL,Construcción,Chiclayo,5711,Enterprise,25/06/2019,Ejecutivo_47,77,3.99
3997,20238487614,Agro Norte SAC,Agroindustria,Trujillo,7578,Mid-Market,14/11/2018,Ejecutivo_48,95,4.58
3998,20736090857,Retail Sur SAC,Retail,Cusco,7517,SMB,3/02/2025,Ejecutivo_49,66,4.19
3999,20763183429,Farmacéutica Norte EIRL,Salud,Huancayo,2525,SMB,7/12/2018,Ejecutivo_50,62,4.01
4000,20785234615,Digital Pacífico SAC,Tecnología,Trujillo,4438,Mid-Market,2/03/2017,Ejecutivo_1,62,3.99
4001,20760896010,Transportes Capital EIRL,Transporte,Lima,7797,Mid-Market,13/12/2017,Ejecutivo_2,58,4.41
4002,20824256582,Comunicaciones Norte EIRL,Telecomunicaciones,Arequipa,591,Enterprise,16/03/2025,Ejecutivo_3,4,1.94
4003,20404450398,Agro Norte EIRL,Agroindustria,Piura,3359,SMB,10/07/2025,Ejecutivo_4,58,4.21
4004,20669081449,Medical Sur EIRL,Salud,Tacna,3651,Mid-Market,3/07/2024,Ejecutivo_5,79,4.96
4005,20532831530,Telecom Andes EIRL,Telecomunicaciones,Huancayo,7239,SMB,29/09/2024,Ejecutivo_6,63,4.99
4006,20904878601,Systems Norte SAC,Tecnología,Lima,5541,SMB,26/12/2017,Ejecutivo_7,66,4.86
4007,20345129829,Cloud Sur SAC,Tecnología,Chiclayo,2400,SMB,3/08/2016,Ejecutivo_8,86,4.5
4008,20833788147,Market Pacífico SAC,Retail,Trujillo,6287,Mid-Market,5/08/2020,Ejecutivo_9,78,4.7
4009,20743820395,Retail Pacífico SAC,Retail,Cusco,4169,Mid-Market,27/11/2022,Ejecutivo_10,52,3.8
4010,20775500535,Tech Inca EIRL,Tecnología,Cajamarca,4607,SMB,11/02/2021,Ejecutivo_11,81,4.13
4011,20673361424,Networks Perú SAC,Telecomunicaciones,Lima,3968,Mid-Market,14/07/2020,Ejecutivo_12,79,4.46
4012,20632956614,Comercial Pacífico SAC,Retail,Arequipa,851,Mid-Market,15/05/2017,Ejecutivo_13,84,3.61
4013,20648517827,Cargo Sur SAC,Transporte,Chiclayo,6067,Enterprise,23/07/2018,Ejecutivo_14,82,3.73
4014,20061460174,Consulting Inca SAC,Finanzas,Arequipa,8655,SMB,20/12/2017,Ejecutivo_15,61,3.93
4015,20009256835,Infraestructura Pacífico SAC,Construcción,Cusco,8654,Mid-Market,9/10/2018,Ejecutivo_16,25,1.92
4016,20783877765,Campos Inca SAC,Agroindustria,Chiclayo,7451,SMB,22/06/2024,Ejecutivo_17,83,3.67
4017,20714513740,Digital Andes EIRL,Tecnología,Lima,7186,Enterprise,20/03/2020,Ejecutivo_18,53,4.32
4018,20652936756,Logística Inca EIRL,Transporte,Ica,7938,Mid-Market,28/04/2020,Ejecutivo_19,77,3.91
4019,20540349893,Manufactura Capital EIRL,Manufactura,Tacna,9067,Mid-Market,12/11/2020,Ejecutivo_20,85,3.66
4020,20536422094,Manufactura Norte EIRL,Manufactura,Cajamarca,1321,Enterprise,6/05/2019,Ejecutivo_21,90,4.43
4021,20765839018,Software Pacífico EIRL,Tecnología,Trujillo,2229,SMB,13/06/2021,Ejecutivo_22,93,4.75
4022,20704388528,Manufactura Capital SAC,Manufactura,Ica,6766,Mid-Market,28/09/2017,Ejecutivo_23,63,3.97
4023,20443029973,Obras Capital SAC,Construcción,Cusco,3140,SMB,21/01/2024,Ejecutivo_24,25,1.65
4024,20402948046,Inversiones Pacífico SAC,Finanzas,Piura,6812,SMB,23/08/2020,Ejecutivo_25,16,1.64
4025,20876342724,Academia Sur SAC,Educación,Tacna,5490,Enterprise,22/09/2023,Ejecutivo_26,60,3.71
4026,20787378156,Industrial Perú EIRL,Manufactura,Cajamarca,4486,Enterprise,15/01/2020,Ejecutivo_27,77,4.28
4027,20367138731,Telecom Perú EIRL,Telecomunicaciones,Cusco,6140,SMB,4/06/2019,Ejecutivo_28,83,4.83
4028,20666162469,Digital Perú SAC,Tecnología,Lima,5311,SMB,15/06/2024,Ejecutivo_29,99,3.85
4029,20762182247,Learning Sur EIRL,Educación,Tacna,1584,Enterprise,11/09/2024,Ejecutivo_30,88,4.96
4030,20686707167,Logística Pacífico EIRL,Transporte,Ica,9251,Enterprise,5/11/2020,Ejecutivo_31,23,1.56
4031,20578523529,Market Inca SAC,Retail,Arequipa,1871,SMB,9/08/2023,Ejecutivo_32,75,4.89
4032,20413734542,Tech Capital SAC,Tecnología,Ica,4580,SMB,1/09/2021,Ejecutivo_33,68,4.64
4033,20582218195,Industrial Perú EIRL,Manufactura,Piura,2786,SMB,22/06/2016,Ejecutivo_34,65,4
4034,20706776931,Industrial Capital SAC,Manufactura,Piura,8349,Mid-Market,24/05/2017,Ejecutivo_35,70,4.52
4035,20538336425,Infraestructura Capital EIRL,Construcción,Lima,2229,Mid-Market,30/01/2019,Ejecutivo_36,64,3.78
4036,20321012546,Digital Pacífico SAC,Tecnología,Piura,1594,Enterprise,27/09/2020,Ejecutivo_37,87,4.02
4037,20977031705,Finanzas Pacífico EIRL,Finanzas,Cusco,6446,SMB,2/10/2018,Ejecutivo_38,34,2.71
4038,20583201435,Learning Sur SAC,Educación,Cusco,1513,Mid-Market,11/02/2018,Ejecutivo_39,63,3.94
4039,20679883686,Consulting Capital SAC,Finanzas,Ica,4460,Enterprise,10/07/2023,Ejecutivo_40,87,3.71
4040,20449810632,Networks Capital EIRL,Telecomunicaciones,Lima,1399,Mid-Market,6/06/2019,Ejecutivo_41,62,4.45
4041,20920604294,Comunicaciones Capital SAC,Telecomunicaciones,Tacna,6463,SMB,1/05/2021,Ejecutivo_42,73,4.41
4042,20119247435,Campos Capital SAC,Agroindustria,Lima,6606,SMB,29/11/2023,Ejecutivo_43,98,4.87
4043,20820993872,Networks Sur EIRL,Telecomunicaciones,Lima,4421,Mid-Market,16/10/2021,Ejecutivo_44,34,1.38
4044,20382998399,Constructora Andes SAC,Construcción,Cajamarca,1845,Enterprise,13/04/2017,Ejecutivo_45,23,2.61
4045,20595476168,Tech Pacífico SAC,Tecnología,Huancayo,6029,Mid-Market,1/11/2023,Ejecutivo_46,88,4.8
4046,20304005468,Systems Norte SAC,Tecnología,Ica,5017,Enterprise,9/10/2019,Ejecutivo_47,76,3.92
4047,20336057432,Ingeniería Perú EIRL,Construcción,Ica,1145,Mid-Market,1/09/2020,Ejecutivo_48,21,1.75
4048,20959929179,Constructora Pacífico EIRL,Construcción,Ica,9024,SMB,29/09/2021,Ejecutivo_49,58,3.97
4049,20913641765,Infraestructura Capital SAC,Construcción,Cusco,5039,Mid-Market,18/08/2020,Ejecutivo_50,89,4.74
4050,20948360901,Agro Perú EIRL,Agroindustria,Trujillo,1426,Enterprise,23/05/2022,Ejecutivo_1,82,3.96
4051,20536096439,Educativa Perú SAC,Educación,Chiclayo,1905,Enterprise,21/08/2016,Ejecutivo_2,69,3.59
4052,20973200960,Capital Sur EIRL,Finanzas,Cajamarca,905,SMB,15/09/2018,Ejecutivo_3,38,2.25
4053,20053256248,Capital Pacífico SAC,Finanzas,Trujillo,4193,Enterprise,28/12/2017,Ejecutivo_4,86,4.55
4054,20497046485,Learning Sur SAC,Educación,Arequipa,24,Enterprise,4/01/2023,Ejecutivo_5,86,4.44
4055,20932405741,Finanzas Sur EIRL,Finanzas,Cajamarca,909,Mid-Market,18/05/2020,Ejecutivo_6,15,1.05
4056,20910389166,Agro Pacífico SAC,Agroindustria,Chiclayo,1386,Mid-Market,9/11/2016,Ejecutivo_7,88,3.55
4057,20218586804,Producción Perú EIRL,Manufactura,Trujillo,4823,Mid-Market,22/01/2025,Ejecutivo_8,73,4.76
4058,20088925857,Clínica Andes SAC,Salud,Cusco,6158,Mid-Market,22/08/2019,Ejecutivo_9,82,4.83
4059,20037731205,Salud Andes EIRL,Salud,Cusco,2482,SMB,30/08/2024,Ejecutivo_10,29,1.15
4060,20853074878,Academia Norte EIRL,Educación,Trujillo,1854,Mid-Market,22/04/2025,Ejecutivo_11,89,4.72
4061,20140501813,Clínica Perú EIRL,Salud,Cajamarca,6634,SMB,2/02/2022,Ejecutivo_12,5,1.35
4062,20004854123,Telecom Inca SAC,Telecomunicaciones,Cajamarca,8647,SMB,9/02/2023,Ejecutivo_13,85,3.76
4063,20525539625,Comercial Perú EIRL,Retail,Ica,5728,SMB,10/11/2018,Ejecutivo_14,7,2.65
4064,20412987010,Consulting Perú EIRL,Finanzas,Cajamarca,8259,Enterprise,23/07/2022,Ejecutivo_15,86,3.74
4065,20294176111,Medical Perú EIRL,Salud,Piura,9568,SMB,7/04/2023,Ejecutivo_16,59,4.11
4066,20096526121,Retail Andes EIRL,Retail,Ica,6162,SMB,14/12/2018,Ejecutivo_17,10,2.89
4067,20810011233,Networks Norte EIRL,Telecomunicaciones,Cajamarca,5915,Mid-Market,14/12/2016,Ejecutivo_18,62,3.85
4068,20965567323,Tech Inca EIRL,Tecnología,Cusco,7384,SMB,10/03/2019,Ejecutivo_19,28,1.42
4069,20143446228,Farmacéutica Norte EIRL,Salud,Tacna,7513,SMB,9/02/2025,Ejecutivo_20,80,3.85
4070,20538905950,Manufactura Sur SAC,Manufactura,Arequipa,9631,SMB,26/05/2024,Ejecutivo_21,33,1.9
4071,20683625772,Retail Norte SAC,Retail,Ica,5868,Mid-Market,23/02/2018,Ejecutivo_22,87,3.93
4072,20741059157,Cloud Inca SAC,Tecnología,Cajamarca,6153,Enterprise,8/11/2023,Ejecutivo_23,82,3.95
4073,20555184955,Campos Sur SAC,Agroindustria,Lima,9401,SMB,28/05/2017,Ejecutivo_24,88,3.53
4074,20522173284,Agroindustrial Pacífico SAC,Agroindustria,Piura,8083,SMB,12/10/2020,Ejecutivo_25,98,3.82
4075,20980202917,Distribuidora Sur SAC,Retail,Piura,4137,Enterprise,11/06/2021,Ejecutivo_26,66,4.11
4076,20342045781,Comunicaciones Capital SAC,Telecomunicaciones,Ica,5967,SMB,17/08/2017,Ejecutivo_27,54,4.19
4077,20253030241,Obras Pacífico EIRL,Construcción,Cajamarca,8738,Mid-Market,30/08/2020,Ejecutivo_28,86,3.71
4078,20314644214,Tech Perú SAC,Tecnología,Lima,2505,Mid-Market,16/07/2025,Ejecutivo_29,53,4.91
4079,20559227702,Producción Inca SAC,Manufactura,Tacna,9138,Mid-Market,8/10/2023,Ejecutivo_30,3,1.1
4080,20697998725,Software Norte EIRL,Tecnología,Arequipa,2862,Mid-Market,24/11/2019,Ejecutivo_31,66,4.75
4081,20113507649,Agroindustrial Sur EIRL,Agroindustria,Cusco,9224,Mid-Market,26/02/2022,Ejecutivo_32,96,4.74
4082,20633968007,Comunicaciones Andes EIRL,Telecomunicaciones,Piura,8815,Mid-Market,22/07/2025,Ejecutivo_33,10,2.26
4083,20052201127,Obras Inca EIRL,Construcción,Cusco,434,SMB,24/01/2019,Ejecutivo_34,51,4.45
4084,20593323814,Software Andes SAC,Tecnología,Tacna,8458,Enterprise,26/11/2017,Ejecutivo_35,95,3.9
4085,20669744697,Salud Inca SAC,Salud,Piura,945,Mid-Market,10/11/2024,Ejecutivo_36,39,1.58
4086,20111578723,Industrial Perú EIRL,Manufactura,Huancayo,8192,Mid-Market,21/01/2023,Ejecutivo_37,75,3.61
4087,20558602642,Digital Inca SAC,Tecnología,Ica,5230,Enterprise,6/03/2022,Ejecutivo_38,85,4.99
4088,20588469371,Telecom Sur EIRL,Telecomunicaciones,Piura,8963,SMB,31/07/2023,Ejecutivo_39,71,3.91
4089,20508057117,Distribuidora Sur EIRL,Retail,Huancayo,503,Mid-Market,14/09/2020,Ejecutivo_40,81,3.92
4090,20027489424,Market Pacífico SAC,Retail,Lima,4357,SMB,18/07/2021,Ejecutivo_41,78,4.8
4091,20666044867,Farmacéutica Norte SAC,Salud,Tacna,5893,SMB,12/01/2025,Ejecutivo_42,51,3.81
4092,20827734774,Constructora Inca SAC,Construcción,Cajamarca,1690,Enterprise,20/04/2023,Ejecutivo_43,72,3.78
4093,20527331881,Comunicaciones Norte EIRL,Telecomunicaciones,Lima,9840,Mid-Market,28/12/2024,Ejecutivo_44,87,3.88
4094,20135455797,Comunicaciones Pacífico EIRL,Telecomunicaciones,Huancayo,496,Mid-Market,14/05/2022,Ejecutivo_45,74,4.05
4095,20770455300,Systems Norte SAC,Tecnología,Lima,1495,SMB,16/08/2020,Ejecutivo_46,57,3.62
4096,20127259212,Industrial Perú EIRL,Manufactura,Huancayo,7825,Mid-Market,4/02/2023,Ejecutivo_47,80,3.9
4097,20240555251,Academia Inca EIRL,Educación,Lima,7972,SMB,29/10/2023,Ejecutivo_48,92,4.69
4098,20652642437,Manufactura Sur EIRL,Manufactura,Lima,4029,Mid-Market,5/04/2016,Ejecutivo_49,68,4.43
4099,20022041064,Logística Capital SAC,Transporte,Tacna,8970,Enterprise,28/10/2018,Ejecutivo_50,78,3.78
4100,20265201487,Agroindustrial Perú EIRL,Agroindustria,Ica,3797,SMB,9/01/2018,Ejecutivo_1,69,4.77
4101,20372500932,Cloud Inca EIRL,Tecnología,Piura,9755,Mid-Market,3/12/2023,Ejecutivo_2,75,4.17
4102,20205065069,Agroindustrial Inca SAC,Agroindustria,Huancayo,3059,Mid-Market,24/11/2017,Ejecutivo_3,58,3.72
4103,20452364941,Obras Norte EIRL,Construcción,Tacna,6215,Mid-Market,29/06/2018,Ejecutivo_4,57,4.97
4104,20089676040,Tech Capital SAC,Tecnología,Huancayo,6688,Mid-Market,15/06/2021,Ejecutivo_5,95,4.83
4105,20151751967,Telecom Andes SAC,Telecomunicaciones,Chiclayo,6699,Mid-Market,23/12/2017,Ejecutivo_6,75,4.35
4106,20865314342,Express Perú EIRL,Transporte,Lima,5503,Enterprise,24/07/2022,Ejecutivo_7,53,3.82
4107,20431077222,Systems Capital SAC,Tecnología,Lima,2222,Mid-Market,28/04/2019,Ejecutivo_8,54,4.69
4108,20893674286,Manufactura Norte EIRL,Manufactura,Lima,4024,Mid-Market,29/09/2017,Ejecutivo_9,98,4.05
4109,20787388011,Infraestructura Capital EIRL,Construcción,Arequipa,2844,Mid-Market,13/08/2020,Ejecutivo_10,12,2.28
4110,20292383522,Salud Sur EIRL,Salud,Huancayo,2606,Mid-Market,3/08/2017,Ejecutivo_11,80,4.32
4111,20448063244,Manufactura Pacífico SAC,Manufactura,Cajamarca,4983,Mid-Market,8/01/2019,Ejecutivo_12,18,1.02
4112,20604126165,Agroindustrial Norte EIRL,Agroindustria,Ica,3511,Mid-Market,10/07/2024,Ejecutivo_13,66,4.83
4113,20399702146,Retail Inca SAC,Retail,Arequipa,1308,SMB,11/06/2018,Ejecutivo_14,65,4.84
4114,20476102965,Networks Capital SAC,Telecomunicaciones,Piura,2362,Mid-Market,20/08/2023,Ejecutivo_15,30,2.27
4115,20437702967,Comercial Norte SAC,Retail,Lima,3054,SMB,12/05/2023,Ejecutivo_16,55,3.61
4116,20562372464,Software Perú SAC,Tecnología,Trujillo,7916,SMB,16/02/2023,Ejecutivo_17,14,1.51
4117,20851199065,Consulting Perú EIRL,Finanzas,Chiclayo,6302,SMB,28/08/2022,Ejecutivo_18,56,4.45
4118,20267911178,Networks Andes SAC,Telecomunicaciones,Lima,7670,SMB,4/02/2020,Ejecutivo_19,67,4.73
4119,20729169422,Ingeniería Pacífico SAC,Construcción,Trujillo,3039,SMB,11/11/2022,Ejecutivo_20,88,4.49
4120,20841875761,Agro Pacífico SAC,Agroindustria,Trujillo,3946,Mid-Market,26/10/2022,Ejecutivo_21,88,4.81
4121,20224588366,Comunicaciones Sur EIRL,Telecomunicaciones,Trujillo,7852,Mid-Market,15/01/2017,Ejecutivo_22,22,1.22
4122,20340833783,Producción Norte SAC,Manufactura,Ica,9230,SMB,10/10/2024,Ejecutivo_23,86,3.94
4123,20668668080,Obras Capital SAC,Construcción,Cusco,3852,SMB,3/10/2022,Ejecutivo_24,7,2.64
4124,20300022750,Agroindustrial Inca EIRL,Agroindustria,Chiclayo,5701,SMB,29/07/2022,Ejecutivo_25,69,3.83
4125,20470928033,Farmacéutica Sur SAC,Salud,Ica,5584,SMB,6/05/2025,Ejecutivo_26,89,4.9
4126,20374727939,Obras Andes SAC,Construcción,Cajamarca,5285,SMB,24/09/2018,Ejecutivo_27,9,1.91
