servicio_id,company_id,tipo_servicio,plazo_meses,monto_mensual,sla_contratado,renovacion_automatica
11745,3874,MPLS,36,11682.42,99.5,Si
11746,3875,Voz IP,36,11523.34,99.5,Si
11747,3875,MPLS,36,4498.13,99.95,Si
11748,3875,Data Center,36,1221.62,99.9,Si
11749,3875,Data Center,12,16100.5,99.9,No
11750,3876,Ciberseguridad Gestionada,24,11380.8,99.5,No
11751,3876,Voz IP,12,6182.02,99.5,Si
11752,3877,MPLS,24,22289.1,99.9,No
11753,3878,Ciberseguridad Gestionada,36,5632.03,99.9,Si
11754,3878,Voz IP,36,7948.35,99.95,Si
11755,3878,Ciberseguridad Gestionada,12,18878.99,99.9,Si
11756,3878,Cloud,24,11062.5,99.9,No
11757,3878,Cloud,36,11882.47,99.9,Si
11758,3879,Internet Dedicado,36,16559.4,99.5,No
11759,3880,Cloud,36,13901.66,99.9,Si
11760,3880,Data Center,12,13663.87,99.9,No
11761,3880,Data Center,36,8770.79,99.5,Si
11762,3880,Data Center,24,11904.81,99.95,No
11763,3881,Ciberseguridad Gestionada,36,6682.67,99.9,Si
11764,3881,Voz IP,36,14648.89,99.5,No
11765,3881,Ciberseguridad Gestionada,24,10805.14,99.95,No
11766,3882,Data Center,36,7005.74,99.95,No
11767,3883,Cloud,12,12304.97,99.95,No
11768,3883,SD-WAN,36,6598.64,99.5,Si
11769,3883,SD-WAN,24,525.48,99.95,Si
11770,3883,Data Center,36,16167.49,99.9,Si
11771,3883,Voz IP,12,1000.33,99.9,Si
11772,3884,Internet Dedicado,24,19836.07,99.5,Si
11773,3884,Internet Dedicado,36,13335.22,99.9,Si
11774,3884,Cloud,36,18037.86,99.5,Si
11775,3885,Cloud,24,24766.94,99.95,Si
11776,3886,SD-WAN,36,8701.37,99.95,No
11777,3886,Data Center,24,15816.22,99.5,No
11778,3886,Internet Dedicado,24,23644.99,99.5,Si
11779,3887,Data Center,36,23838.42,99.95,Si
11780,3887,Voz IP,12,603.47,99.95,Si
11781,3887,Data Center,24,4207.04,99.5,Si
11782,3887,Ciberseguridad Gestionada,36,22567.11,99.95,Si
11783,3887,Cloud,12,970.73,99.95,Si
11784,3888,Ciberseguridad Gestionada,36,17536.43,99.5,No
11785,3888,MPLS,36,7282.05,99.5,No
11786,3888,Data Center,12,20179.52,99.5,Si
11787,3889,Ciberseguridad Gestionada,12,22217.45,99.5,Si
11788,3889,Cloud,12,15514.51,99.5,Si
11789,3889,Ciberseguridad Gestionada,24,19980.7,99.9,Si
11790,3890,Data Center,24,10668.95,99.9,Si
11791,3890,SD-WAN,24,12142.79,99.9,No
11792,3890,Voz IP,24,23816.82,99.9,Si
11793,3890,MPLS,24,11586.99,99.5,Si
11794,3891,Cloud,36,10813.65,99.9,Si
11795,3891,Cloud,12,13544.79,99.9,Si
11796,3891,Data Center,24,20313.99,99.9,Si
11797,3892,SD-WAN,24,9530.95,99.5,Si
11798,3892,Voz IP,12,24716.27,99.9,Si
11799,3892,Cloud,24,764.26,99.9,Si
11800,3892,Internet Dedicado,24,14556.28,99.5,No
11801,3892,Data Center,12,9797.03,99.5,No
11802,3893,Data Center,36,24070.61,99.9,No
11803,3893,Voz IP,24,9877.12,99.9,Si
11804,3893,Voz IP,36,4008.64,99.9,No
11805,3893,Cloud,36,7447.83,99.5,Si
11806,3894,Cloud,36,15391.71,99.95,Si
11807,3894,MPLS,24,5379.26,99.5,No
11808,3894,Cloud,36,18700.27,99.5,Si
11809,3895,Data Center,24,9693.37,99.95,No
11810,3895,MPLS,24,3388.01,99.5,Si
11811,3896,SD-WAN,24,681.22,99.5,Si
11812,3897,Internet Dedicado,12,6312.39,99.5,No
11813,3897,Data Center,24,12877.27,99.5,Si
11814,3897,Cloud,24,18718.83,99.95,Si
11815,3897,Cloud,24,10368.22,99.9,No
11816,3897,Internet Dedicado,24,21544.11,99.95,Si
11817,3898,Ciberseguridad Gestionada,36,5957.85,99.5,Si
11818,3898,Data Center,24,5145.7,99.95,Si
11819,3898,Voz IP,12,3322.72,99.5,Si
11820,3899,Internet Dedicado,24,11931.25,99.9,No
11821,3899,MPLS,36,16894.49,99.5,Si
11822,3899,Voz IP,12,23920.01,99.95,Si
11823,3899,Data Center,12,6805.23,99.95,Si
11824,3899,Voz IP,24,24380.72,99.95,Si
11825,3900,Voz IP,36,7946.49,99.5,Si
11826,3900,Data Center,12,6859.1,99.95,No
11827,3900,Internet Dedicado,12,4511.78,99.95,Si
11828,3900,Data Center,36,22809.53,99.5,No
11829,3901,SD-WAN,24,23547.0,99.9,Si
11830,3901,Data Center,36,16884.64,99.95,Si
11831,3901,SD-WAN,36,19530.14,99.5,Si
11832,3901,Cloud,12,8544.0,99.5,No
11833,3902,Data Center,24,3469.1,99.5,No
11834,3902,Data Center,36,17379.7,99.95,Si
11835,3902,Cloud,12,16297.5,99.5,No
11836,3902,Voz IP,12,10354.24,99.5,No
11837,3903,Voz IP,12,2833.23,99.9,No
11838,3903,Internet Dedicado,12,6165.42,99.9,No
11839,3903,Ciberseguridad Gestionada,24,24631.29,99.9,No
11840,3903,Cloud,36,4897.78,99.95,Si
11841,3903,Internet Dedicado,36,15734.67,99.9,No
11842,3904,Cloud,12,20339.07,99.5,Si
11843,3905,SD-WAN,12,15684.04,99.5,Si
11844,3905,Internet Dedicado,36,7449.66,99.95,No
11845,3906,MPLS,36,7825.84,99.5,Si
11846,3906,Cloud,12,24187.03,99.5,Si
11847,3906,Ciberseguridad Gestionada,24,13930.89,99.95,No
11848,3907,Cloud,24,13225.67,99.5,Si
11849,3907,Internet Dedicado,12,16345.76,99.95,Si
11850,3908,Data Center,24,10103.23,99.9,No
11851,3909,Voz IP,24,3689.08,99.9,Si
11852,3909,Cloud,12,6310.6,99.5,No
11853,3909,Ciberseguridad Gestionada,24,20919.32,99.95,Si
11854,3909,Internet Dedicado,24,14333.76,99.5,Si
11855,3910,Ciberseguridad Gestionada,36,20452.33,99.95,Si
11856,3910,MPLS,24,19732.86,99.9,No
11857,3910,Ciberseguridad Gestionada,12,13079.62,99.95,No
11858,3910,SD-WAN,36,22926.2,99.5,Si
11859,3911,Voz IP,36,6062.66,99.9,Si
11860,3911,Internet Dedicado,36,22369.21,99.95,No
11861,3911,MPLS,24,14321.53,99.9,Si
11862,3911,SD-WAN,36,12118.81,99.95,Si
11863,3911,Cloud,36,5899.59,99.95,No
11864,3912,SD-WAN,12,16577.8,99.95,Si
11865,3912,MPLS,36,16547.41,99.95,Si
11866,3912,Voz IP,12,13721.52,99.9,Si
11867,3912,Data Center,36,2301.46,99.5,Si
11868,3912,Cloud,24,5144.98,99.95,Si
11869,3913,SD-WAN,12,7062.06,99.9,Si
11870,3913,Cloud,36,6407.48,99.95,Si
11871,3913,MPLS,36,17576.69,99.9,Si
11872,3913,Cloud,36,21699.19,99.9,No
11873,3914,Internet Dedicado,12,11274.24,99.9,Si
11874,3914,Internet Dedicado,36,11409.13,99.9,Si
11875,3915,SD-WAN,12,12317.53,99.95,Si
11876,3915,Voz IP,36,2640.93,99.5,Si
11877,3915,Voz IP,36,21271.04,99.9,Si
11878,3916,SD-WAN,36,24397.32,99.9,Si
11879,3916,Cloud,12,8269.92,99.9,No
11880,3916,Data Center,36,12424.5,99.95,No
11881,3916,Voz IP,36,23977.24,99.95,No
11882,3917,Internet Dedicado,12,22514.17,99.5,Si
11883,3917,MPLS,12,14753.73,99.5,Si
11884,3917,Internet Dedicado,36,7056.24,99.5,Si
11885,3917,Internet Dedicado,36,14595.45,99.5,Si
11886,3917,SD-WAN,36,23432.01,99.95,Si
11887,3918,SD-WAN,36,10583.7,99.5,Si
11888,3918,SD-WAN,36,9855.81,99.9,No
11889,3918,Voz IP,36,1924.67,99.95,Si
11890,3918,Ciberseguridad Gestionada,24,22360.79,99.9,No
11891,3919,Ciberseguridad Gestionada,12,20580.8,99.5,Si
11892,3919,Cloud,36,21202.48,99.5,Si
11893,3919,MPLS,12,6719.51,99.5,Si
11894,3919,MPLS,36,7995.42,99.5,Si
11895,3919,Data Center,36,15771.81,99.95,Si
11896,3920,MPLS,12,15470.97,99.95,Si
11897,3920,MPLS,12,23839.51,99.95,Si
11898,3920,SD-WAN,24,23371.87,99.95,Si
11899,3921,Voz IP,12,17532.99,99.95,Si
11900,3922,Data Center,12,3117.89,99.9,Si
11901,3922,Voz IP,36,2382.77,99.9,Si
11902,3922,MPLS,12,3647.08,99.9,Si
11903,3923,Ciberseguridad Gestionada,36,22072.27,99.95,Si
11904,3924,SD-WAN,12,744.65,99.9,Si
11905,3924,Internet Dedicado,24,2274.55,99.95,No
11906,3924,Ciberseguridad Gestionada,36,11077.11,99.95,Si
11907,3924,Voz IP,12,4093.69,99.95,No
11908,3924,Ciberseguridad Gestionada,12,19177.67,99.95,No
11909,3925,SD-WAN,12,13941.19,99.95,Si
11910,3925,Cloud,24,2058.22,99.9,Si
11911,3925,Internet Dedicado,36,19016.67,99.9,Si
11912,3925,Voz IP,36,15915.87,99.5,Si
11913,3926,SD-WAN,12,18660.68,99.95,No
11914,3926,Data Center,24,23221.91,99.9,Si
11915,3926,MPLS,12,5113.71,99.95,Si
11916,3927,Cloud,12,21331.29,99.9,Si
11917,3928,SD-WAN,36,12770.67,99.95,No
11918,3928,MPLS,36,2464.27,99.5,No
11919,3928,Data Center,36,14808.34,99.5,No
11920,3928,MPLS,24,3398.54,99.9,Si
11921,3928,Ciberseguridad Gestionada,24,17178.96,99.9,No
11922,3929,MPLS,24,2731.23,99.9,Si
11923,3930,Data Center,36,14129.81,99.5,Si
11924,3930,Cloud,24,16369.81,99.9,No
11925,3930,Internet Dedicado,36,1623.33,99.9,Si
11926,3930,Data Center,36,5245.63,99.95,Si
11927,3930,Voz IP,12,23522.72,99.9,No
11928,3931,MPLS,36,19505.23,99.95,Si
11929,3931,SD-WAN,36,6617.58,99.9,No
11930,3931,Ciberseguridad Gestionada,12,7143.41,99.95,Si
11931,3931,MPLS,24,12413.75,99.95,Si
11932,3932,MPLS,12,23779.52,99.95,Si
11933,3932,Cloud,36,14456.09,99.9,No
11934,3932,Voz IP,12,24193.57,99.95,Si
11935,3932,SD-WAN,24,11476.24,99.9,Si
11936,3932,Voz IP,24,19833.99,99.9,Si
11937,3933,Data Center,12,4527.29,99.9,Si
11938,3933,Voz IP,24,6659.52,99.95,No
11939,3933,SD-WAN,12,19154.41,99.95,Si
11940,3934,Voz IP,36,14470.57,99.9,Si
11941,3934,Cloud,24,7620.04,99.95,Si
11942,3934,Cloud,12,13848.35,99.5,Si
11943,3934,Cloud,12,6539.46,99.5,Si
11944,3935,Cloud,24,7153.01,99.9,Si
11945,3935,Cloud,24,22250.48,99.9,No
11946,3935,MPLS,24,23746.24,99.9,No
11947,3935,SD-WAN,12,14235.94,99.95,Si
11948,3935,Voz IP,12,23950.94,99.95,Si
11949,3936,Cloud,36,18788.41,99.5,Si
11950,3937,Internet Dedicado,36,9453.11,99.5,Si
11951,3937,Cloud,12,12419.75,99.95,Si
11952,3937,Voz IP,12,18740.22,99.9,Si
11953,3937,SD-WAN,36,1934.73,99.5,Si
11954,3937,Voz IP,24,1764.7,99.95,Si
11955,3938,MPLS,36,754.01,99.9,Si
11956,3938,MPLS,36,20151.73,99.95,Si
11957,3938,MPLS,36,4023.16,99.5,Si
11958,3938,Ciberseguridad Gestionada,24,23450.85,99.9,Si
11959,3939,SD-WAN,36,20963.33,99.95,Si
11960,3940,Ciberseguridad Gestionada,24,18379.36,99.9,No
11961,3940,MPLS,36,3264.72,99.9,Si
11962,3940,SD-WAN,24,16524.02,99.5,No
11963,3940,SD-WAN,24,17673.26,99.95,Si
11964,3940,Internet Dedicado,36,20105.95,99.5,Si
11965,3941,Internet Dedicado,36,20538.44,99.9,No
11966,3941,SD-WAN,24,21968.59,99.9,Si
11967,3942,Voz IP,24,15452.1,99.95,Si
11968,3942,Cloud,36,16305.37,99.5,Si
11969,3942,Ciberseguridad Gestionada,36,12935.37,99.95,Si
11970,3943,Internet Dedicado,36,21374.43,99.5,No
11971,3943,Internet Dedicado,12,21474.83,99.95,No
11972,3943,Cloud,12,19873.34,99.5,No
11973,3943,Data Center,24,12245.26,99.95,No
11974,3944,Data Center,12,12457.49,99.95,No
11975,3944,Data Center,36,21670.18,99.95,No
11976,3944,Voz IP,24,24374.96,99.5,No
11977,3944,Data Center,12,11170.89,99.5,Si
11978,3944,Voz IP,24,5108.77,99.9,No
11979,3945,SD-WAN,12,5193.84,99.9,No
11980,3945,Voz IP,12,12192.56,99.9,Si
11981,3945,Internet Dedicado,24,11599.37,99.9,Si
11982,3945,Cloud,36,13589.66,99.9,Si
11983,3946,Ciberseguridad Gestionada,24,23743.24,99.95,Si
11984,3946,MPLS,24,5830.49,99.9,No
11985,3946,Ciberseguridad Gestionada,36,7463.53,99.9,No
11986,3946,SD-WAN,24,11927.61,99.95,Si
11987,3947,SD-WAN,36,7883.53,99.9,Si
11988,3948,Ciberseguridad Gestionada,36,20498.63,99.95,Si
11989,3948,Ciberseguridad Gestionada,36,9466.31,99.9,Si
11990,3949,Voz IP,36,11914.99,99.9,No
11991,3949,Cloud,36,1744.73,99.9,Si
11992,3949,Cloud,24,13649.34,99.5,Si
11993,3950,Cloud,12,13734.81,99.95,Si
11994,3951,Ciberseguridad Gestionada,36,16847.88,99.95,No
11995,3951,MPLS,12,16608.77,99.5,Si
11996,3951,Ciberseguridad Gestionada,12,13949.03,99.9,No
11997,3951,Cloud,36,16157.92,99.5,No
11998,3952,Ciberseguridad Gestionada,12,21202.03,99.95,Si
11999,3952,Ciberseguridad Gestionada,36,19948.27,99.9,Si
12000,3952,Voz IP,36,7420.04,99.9,No
12001,3953,SD-WAN,36,10875.46,99.95,Si
12002,3953,SD-WAN,36,16164.2,99.95,Si
12003,3953,Voz IP,12,17254.7,99.9,No
12004,3953,Ciberseguridad Gestionada,12,19718.16,99.95,Si
12005,3954,Ciberseguridad Gestionada,36,8582.35,99.9,No
12006,3954,Internet Dedicado,24,9802.34,99.5,Si
12007,3955,SD-WAN,12,3512.18,99.9,Si
12008,3955,MPLS,12,10304.78,99.5,No
12009,3955,Ciberseguridad Gestionada,24,7720.03,99.9,Si
12010,3955,MPLS,24,19547.03,99.9,Si
12011,3956,Internet Dedicado,36,7190.32,99.95,No
12012,3956,SD-WAN,24,9319.51,99.95,Si
12013,3956,Voz IP,24,16200.86,99.5,Si
12014,3956,Data Center,12,23212.39,99.5,No
12015,3956,Cloud,36,17561.93,99.5,Si
12016,3957,SD-WAN,12,9163.52,99.9,No
12017,3957,SD-WAN,12,4190.56,99.5,No
12018,3957,Cloud,36,22941.74,99.95,No
12019,3958,Cloud,12,14959.47,99.95,Si
12020,3958,MPLS,24,14657.66,99.9,Si
12021,3958,SD-WAN,36,2808.74,99.95,Si
12022,3958,Voz IP,12,16745.32,99.5,No
12023,3959,Ciberseguridad Gestionada,36,3766.04,99.5,Si
12024,3959,MPLS,24,16740.9,99.9,Si
12025,3959,MPLS,36,15955.33,99.9,Si
12026,3959,Ciberseguridad Gestionada,36,7433.75,99.9,No
12027,3960,Data Center,24,9872.91,99.95,Si
12028,3960,Data Center,12,2744.53,99.95,Si
12029,3960,Voz IP,24,23353.86,99.95,No
12030,3960,Internet Dedicado,24,11822.31,99.9,Si
12031,3960,SD-WAN,36,5512.88,99.95,Si
12032,3961,SD-WAN,24,14573.45,99.95,Si
12033,3961,Voz IP,12,22690.12,99.95,Si
12034,3961,Data Center,12,650.73,99.95,No
12035,3961,Ciberseguridad Gestionada,12,21397.15,99.9,Si
12036,3962,Ciberseguridad Gestionada,12,16575.58,99.95,No
12037,3962,Internet Dedicado,36,16218.47,99.9,No
12038,3962,Data Center,12,22038.75,99.95,No
12039,3962,Internet Dedicado,24,17108.5,99.5,Si
12040,3962,Internet Dedicado,24,5769.81,99.5,No
12041,3963,Cloud,12,5023.75,99.95,Si
12042,3963,Internet Dedicado,12,7419.47,99.95,Si
12043,3963,Cloud,36,4664.23,99.95,Si
12044,3964,Data Center,12,21785.42,99.5,Si
12045,3964,MPLS,36,17004.34,99.5,Si
12046,3964,MPLS,12,19351.41,99.5,Si
12047,3965,Internet Dedicado,36,16823.34,99.5,Si
12048,3965,Ciberseguridad Gestionada,12,11269.49,99.95,No
12049,3965,Voz IP,36,3081.06,99.9,Si
12050,3965,Voz IP,36,24295.93,99.9,No
12051,3965,SD-WAN,24,11721.76,99.9,No
12052,3966,MPLS,36,19082.09,99.5,Si
12053,3967,Internet Dedicado,36,23644.69,99.5,Si
12054,3967,Ciberseguridad Gestionada,36,24366.88,99.5,No
12055,3967,Internet Dedicado,24,2893.27,99.95,Si
12056,3967,SD-WAN,12,7635.84,99.95,Si
12057,3968,Data Center,24,23518.97,99.95,Si
12058,3968,Ciberseguridad Gestionada,12,19648.29,99.95,Si
12059,3968,Internet Dedicado,12,8893.56,99.9,Si
12060,3969,Ciberseguridad Gestionada,12,9936.08,99.9,Si
12061,3969,SD-WAN,12,17076.08,99.5,No
12062,3970,SD-WAN,12,24712.94,99.9,No
12063,3970,Internet Dedicado,36,11761.7,99.95,Si
12064,3971,Internet Dedicado,24,23138.4,99.95,Si
12065,3972,Data Center,24,1779.65,99.5,Si
12066,3972,Ciberseguridad Gestionada,24,20269.05,99.5,Si
12067,3972,Cloud,12,2878.68,99.95,Si
12068,3972,Voz IP,12,1921.2,99.9,Si
12069,3973,SD-WAN,36,16176.03,99.5,Si
12070,3974,Voz IP,12,2601.4,99.95,No
12071,3975,Voz IP,36,4752.48,99.95,No
12072,3975,Voz IP,36,3117.74,99.5,No
12073,3975,Internet Dedicado,12,3216.16,99.5,Si
12074,3975,Cloud,24,11456.17,99.95,No
12075,3976,SD-WAN,12,6670.07,99.95,Si
12076,3976,Voz IP,36,17260.5,99.9,Si
12077,3977,Voz IP,36,9128.11,99.5,Si
12078,3977,Cloud,36,1118.01,99.5,Si
12079,3977,MPLS,36,19221.15,99.5,Si
12080,3977,SD-WAN,24,20093.07,99.95,Si
12081,3978,Voz IP,36,15678.6,99.95,Si
12082,3978,Voz IP,12,14026.32,99.5,Si
12083,3978,Cloud,36,19493.73,99.5,Si
12084,3978,MPLS,12,21736.45,99.5,Si
12085,3978,Internet Dedicado,12,11773.31,99.9,Si
12086,3979,MPLS,24,2331.91,99.5,No
12087,3979,Voz IP,12,1689.41,99.5,No
12088,3979,Data Center,36,20811.74,99.5,Si
12089,3980,Ciberseguridad Gestionada,12,10861.99,99.95,Si
12090,3980,Internet Dedicado,24,19186.11,99.5,No
12091,3980,MPLS,36,23687.01,99.5,Si
12092,3980,Cloud,24,20321.75,99.95,No
12093,3981,Cloud,24,9246.41,99.9,No
12094,3981,Voz IP,24,13168.7,99.5,Si
12095,3981,MPLS,24,13816.01,99.9,No
12096,3981,MPLS,24,15996.5,99.5,No
12097,3982,Voz IP,12,11021.81,99.5,Si
12098,3982,Voz IP,36,22450.52,99.9,Si
12099,3982,MPLS,36,21910.34,99.5,Si
12100,3983,Ciberseguridad Gestionada,36,9756.12,99.5,No
12101,3983,MPLS,12,22465.61,99.5,No
12102,3983,Ciberseguridad Gestionada,36,3026.82,99.95,No
12103,3984,SD-WAN,12,21591.93,99.95,Si
12104,3985,MPLS,12,8760.18,99.5,No
12105,3985,Internet Dedicado,24,3650.09,99.9,No
12106,3986,MPLS,12,11918.94,99.5,Si
12107,3986,Voz IP,36,8332.7,99.95,Si
12108,3986,Cloud,36,23932.77,99.5,Si
12109,3987,Cloud,12,21215.12,99.9,Si
12110,3987,Data Center,36,21053.84,99.95,Si
12111,3987,Data Center,12,14610.59,99.9,Si
12112,3987,Cloud,12,17110.41,99.9,Si
12113,3987,MPLS,36,3577.6,99.5,Si
12114,3988,Cloud,36,18731.82,99.9,No
12115,3988,Data Center,24,9522.13,99.9,Si
12116,3988,Ciberseguridad Gestionada,24,2511.29,99.9,Si
12117,3988,MPLS,24,8893.85,99.95,Si
12118,3988,SD-WAN,12,6901.12,99.95,No
12119,3989,SD-WAN,36,24597.61,99.95,Si
12120,3990,Ciberseguridad Gestionada,12,12071.58,99.5,Si
12121,3991,Ciberseguridad Gestionada,36,19323.06,99.95,No
12122,3992,Internet Dedicado,12,20736.79,99.95,No
12123,3992,Internet Dedicado,12,14495.17,99.9,Si
12124,3993,Data Center,12,2826.98,99.9,Si
12125,3993,Internet Dedicado,24,10754.71,99.95,Si
12126,3994,SD-WAN,12,9760.81,99.95,No
12127,3995,Internet Dedicado,12,7974.93,99.5,No
12128,3995,Cloud,24,8193.08,99.95,Si
12129,3995,SD-WAN,36,2001.66,99.5,Si
12130,3995,SD-WAN,24,10456.95,99.5,Si
12131,3995,Voz IP,24,997.16,99.9,Si
12132,3996,Data Center,36,6322.31,99.9,Si
12133,3997,Ciberseguridad Gestionada,36,886.59,99.5,No
12134,3997,Data Center,36,23573.86,99.5,No
12135,3998,MPLS,24,5730.08,99.95,Si
12136,3998,Data Center,24,3475.55,99.9,Si
12137,3998,Voz IP,24,21218.7,99.9,Si
12138,3999,Internet Dedicado,24,13686.01,99.95,Si
12139,3999,MPLS,36,15538.32,99.9,No
12140,3999,MPLS,24,15155.96,99.95,Si
12141,3999,Voz IP,12,7342.58,99.95,Si
12142,3999,Cloud,36,14766.28,99.5,No
12143,4000,MPLS,24,14347.49,99.5,No
12144,4000,Ciberseguridad Gestionada,24,24211.72,99.9,Si
12145,4001,SD-WAN,24,9546.26,99.95,Si
12146,4001,MPLS,36,22955.51,99.5,Si
12147,4001,Data Center,24,8594.08,99.9,Si
12148,4002,SD-WAN,36,24228.99,99.5,Si
12149,4002,SD-WAN,24,9093.97,99.9,No
12150,4002,Cloud,36,6840.85,99.9,No
12151,4002,Voz IP,24,17644.05,99.95,No
12152,4003,Ciberseguridad Gestionada,36,2107.34,99.95,No
12153,4003,Ciberseguridad Gestionada,24,11975.59,99.5,No
12154,4003,SD-WAN,36,10270.59,99.9,No
12155,4004,Internet Dedicado,24,22361.73,99.9,No
12156,4004,Ciberseguridad Gestionada,12,7568.5,99.95,No
12157,4005,Voz IP,36,18588.77,99.9,Si
12158,4005,Voz IP,12,2078.04,99.5,No
12159,4005,Ciberseguridad Gestionada,12,23658.9,99.9,No
12160,4005,Internet Dedicado,36,13749.53,99.9,Si
12161,4006,MPLS,24,16538.83,99.95,Si
12162,4006,SD-WAN,24,20049.5,99.95,No
12163,4006,Internet Dedicado,24,24308.56,99.9,Si
12164,4006,Data Center,36,5298.74,99.95,Si
12165,4006,Internet Dedicado,36,22243.85,99.5,No
12166,4007,Cloud,12,15652.39,99.9,No
12167,4008,MPLS,36,19346.93,99.9,Si
12168,4008,MPLS,12,2032.24,99.95,No
12169,4009,Voz IP,12,24802.39,99.95,Si
12170,4010,Internet Dedicado,24,11882.3,99.9,Si
12171,4010,MPLS,12,24906.79,99.5,Si
12172,4010,Ciberseguridad Gestionada,24,7112.71,99.95,Si
12173,4010,Data Center,12,9212.46,99.9,Si
12174,4011,MPLS,36,22233.24,99.95,Si
12175,4011,MPLS,12,16773.9,99.95,Si
12176,4011,Data Center,36,4703.07,99.95,Si
12177,4011,Data Center,24,2791.21,99.9,Si
12178,4011,Data Center,36,16144.99,99.5,Si
12179,4012,Ciberseguridad Gestionada,24,1623.09,99.95,No
12180,4013,SD-WAN,12,10454.31,99.5,Si
12181,4013,Ciberseguridad Gestionada,24,20039.41,99.95,Si
12182,4013,Cloud,24,11426.94,99.5,Si
12183,4013,Ciberseguridad Gestionada,36,2887.22,99.9,Si
12184,4014,Ciberseguridad Gestionada,36,23534.8,99.5,Si
12185,4015,Ciberseguridad Gestionada,12,9911.79,99.9,No
12186,4015,MPLS,24,6770.31,99.9,No
12187,4015,Voz IP,36,16852.84,99.9,Si
12188,4015,Voz IP,24,2964.95,99.9,No
12189,4015,SD-WAN,12,22303.12,99.5,No
12190,4016,Internet Dedicado,12,9848.25,99.9,Si
12191,4016,Ciberseguridad Gestionada,24,8787.54,99.5,Si
12192,4016,SD-WAN,12,5874.88,99.9,Si
12193,4016,Ciberseguridad Gestionada,36,16803.72,99.95,No
12194,4017,Data Center,24,3993.4,99.95,Si
12195,4017,SD-WAN,24,17179.98,99.9,Si
12196,4017,Data Center,24,2190.64,99.9,Si
12197,4018,Internet Dedicado,12,3076.46,99.5,Si
12198,4018,Ciberseguridad Gestionada,12,2555.66,99.95,No
12199,4018,Data Center,36,11447.99,99.95,No
12200,4019,Cloud,24,24604.18,99.95,Si
12201,4019,Data Center,24,11495.8,99.5,Si
12202,4020,Cloud,36,19568.24,99.95,Si
12203,4020,SD-WAN,12,14917.26,99.5,Si
12204,4021,Data Center,12,17101.83,99.9,Si
12205,4021,SD-WAN,36,4388.97,99.9,Si
12206,4021,Internet Dedicado,36,17536.28,99.9,No
12207,4021,SD-WAN,24,21702.72,99.5,Si
12208,4021,Ciberseguridad Gestionada,12,13237.01,99.5,Si
12209,4022,Data Center,36,2318.97,99.9,No
12210,4022,MPLS,12,21029.1,99.9,No
12211,4022,Data Center,12,14575.35,99.9,Si
12212,4022,Ciberseguridad Gestionada,36,1680.01,99.95,No
12213,4022,Voz IP,12,3262.84,99.9,Si
12214,4023,Ciberseguridad Gestionada,36,6406.71,99.5,No
12215,4023,SD-WAN,12,24773.09,99.5,No
12216,4023,Internet Dedicado,36,10973.14,99.5,No
12217,4023,Ciberseguridad Gestionada,36,9715.63,99.95,No
12218,4024,Internet Dedicado,36,23414.81,99.5,Si
12219,4024,Data Center,36,24420.05,99.9,No
12220,4024,Cloud,12,571.0,99.9,Si
12221,4024,Internet Dedicado,36,19846.34,99.5,No
12222,4024,Internet Dedicado,24,3065.58,99.95,No
12223,4025,Data Center,36,3040.74,99.95,Si
12224,4025,Ciberseguridad Gestionada,36,20298.32,99.5,No
12225,4025,Data Center,36,1441.65,99.9,Si
12226,4025,SD-WAN,12,24375.01,99.5,Si
12227,4025,Voz IP,36,1688.32,99.5,No
12228,4026,Voz IP,12,21099.93,99.5,No
12229,4026,MPLS,36,22780.93,99.95,Si
12230,4026,Internet Dedicado,12,7733.41,99.9,No
12231,4026,MPLS,36,13361.49,99.5,Si
12232,4026,MPLS,36,5920.44,99.5,Si
12233,4027,MPLS,24,17087.55,99.95,Si
12234,4027,Cloud,24,12906.27,99.9,Si
12235,4027,SD-WAN,36,22958.55,99.95,Si
12236,4027,Voz IP,36,1395.4,99.9,Si
12237,4027,Voz IP,12,24304.5,99.9,Si
12238,4028,SD-WAN,24,14318.1,99.95,Si
12239,4028,MPLS,12,8493.17,99.9,No
12240,4028,Internet Dedicado,24,19519.94,99.95,Si
12241,4028,Internet Dedicado,12,14306.67,99.95,Si
12242,4028,Voz IP,12,16656.69,99.9,No
12243,4029,SD-WAN,36,21104.12,99.9,No
12244,4029,Internet Dedicado,24,1025.51,99.95,No
12245,4029,SD-WAN,36,17576.26,99.5,No
12246,4029,Cloud,12,5622.14,99.95,No
12247,4030,Data Center,24,23428.15,99.5,Si
12248,4030,Ciberseguridad Gestionada,36,24737.65,99.9,No
12249,4030,Ciberseguridad Gestionada,36,1390.11,99.5,No
12250,4031,Cloud,12,7625.8,99.9,Si
12251,4031,MPLS,36,2836.45,99.9,Si
12252,4031,Data Center,36,1539.39,99.5,Si
12253,4031,Ciberseguridad Gestionada,12,13689.61,99.95,Si
12254,4031,Data Center,12,22252.14,99.5,Si
12255,4032,Voz IP,36,16309.67,99.95,Si
12256,4033,Data Center,12,2636.58,99.9,Si
12257,4033,SD-WAN,24,9909.58,99.95,Si
12258,4033,Data Center,12,19500.27,99.5,Si
12259,4033,SD-WAN,36,22830.94,99.95,Si
12260,4034,Data Center,36,24205.5,99.5,Si
12261,4034,Voz IP,36,4959.57,99.9,Si
12262,4034,Internet Dedicado,12,19183.03,99.95,Si
