ticket_id,company_id,severidad,categoria,tiempo_resolucion_horas,escalado
82607,4011,Baja,Latencia,25,0
82608,4011,Media,Conectividad,25,0
82609,4012,Media,Equipamiento,2,0
82610,4012,Critica,Facturación,24,0
82611,4012,Baja,Latencia,22,0
82612,4012,Baja,Conectividad,38,0
82613,4012,Baja,Conectividad,40,0
82614,4012,Media,Seguridad,27,0
82615,4012,Baja,Latencia,24,1
82616,4012,Baja,Facturación,38,0
82617,4012,Media,Conectividad,17,0
82618,4012,Baja,Latencia,35,0
82619,4012,Baja,Latencia,38,0
82620,4012,Media,Latencia,17,0
82621,4012,Media,Conectividad,23,0
82622,4012,Media,Latencia,9,0
82623,4012,Media,Latencia,24,0
82624,4012,Baja,Latencia,15,0
82625,4012,Media,Conectividad,37,0
82626,4012,Critica,Facturación,30,0
82627,4012,Media,Conectividad,17,0
82628,4012,Media,Equipamiento,39,0
82629,4012,Baja,Equipamiento,43,0
82630,4012,Alta,Equipamiento,41,0
82631,4012,Critica,Facturación,24,0
82632,4012,Alta,Latencia,33,0
82633,4013,Media,Latencia,41,0
82634,4013,Baja,Facturación,16,0
82635,4013,Alta,Equipamiento,35,0
82636,4013,Baja,Facturación,35,0
82637,4013,Baja,Facturación,38,0
82638,4013,Media,Conectividad,5,0
82639,4013,Alta,Latencia,47,0
82640,4013,Baja,Facturación,45,0
82641,4013,Baja,Conectividad,39,0
82642,4013,Baja,Conectividad,28,0
82643,4013,Media,Facturación,22,0
82644,4013,Baja,Facturación,24,0
82645,4013,Baja,Seguridad,29,0
82646,4013,Baja,Facturación,22,0
82647,4013,Baja,Conectividad,35,0
82648,4013,Baja,Equipamiento,5,0
82649,4014,Baja,Conectividad,13,0
82650,4014,Baja,Equipamiento,7,0
82651,4014,Baja,Facturación,21,0
82652,4014,Baja,Facturación,18,0
82653,4014,Media,Equipamiento,43,0
82654,4014,Media,Latencia,46,0
82655,4014,Media,Facturación,5,0
82656,4014,Critica,Equipamiento,8,1
82657,4014,Baja,Seguridad,37,0
82658,4014,Baja,Equipamiento,7,0
82659,4014,Baja,Facturación,15,0
82660,4014,Baja,Latencia,17,0
82661,4015,Alta,Conectividad,100,1
82662,4015,Media,Seguridad,88,0
82663,4015,Media,Latencia,234,1
82664,4015,Baja,Equipamiento,59,0
82665,4015,Critica,Configuración,145,1
82666,4015,Critica,Conectividad,146,0
82667,4015,Alta,Configuración,208,1
82668,4015,Media,Seguridad,160,1
82669,4015,Media,Equipamiento,219,1
82670,4015,Critica,Equipamiento,232,1
82671,4015,Critica,Equipamiento,39,1
82672,4015,Media,Seguridad,47,1
82673,4015,Critica,Seguridad,136,1
82674,4015,Alta,Conectividad,93,0
82675,4015,Media,Equipamiento,178,0
82676,4015,Media,Configuración,223,1
82677,4015,Baja,Configuración,98,1
82678,4015,Critica,Configuración,126,1
82679,4015,Critica,Configuración,82,1
82680,4015,Media,Equipamiento,202,1
82681,4015,Alta,Conectividad,221,1
82682,4015,Critica,Equipamiento,145,0
82683,4015,Alta,Conectividad,207,0
82684,4015,Critica,Facturación,210,1
82685,4015,Critica,Equipamiento,233,1
82686,4015,Media,Seguridad,131,1
82687,4015,Critica,Seguridad,152,1
82688,4015,Alta,Latencia,224,1
82689,4015,Critica,Latencia,79,0
82690,4015,Alta,Latencia,39,1
82691,4015,Alta,Conectividad,179,0
82692,4015,Critica,Configuración,236,1
82693,4015,Media,Configuración,70,0
82694,4015,Critica,Seguridad,134,1
82695,4015,Media,Conectividad,206,0
82696,4015,Alta,Seguridad,210,1
82697,4015,Baja,Seguridad,197,1
82698,4015,Alta,Facturación,189,1
82699,4015,Critica,Equipamiento,46,0
82700,4015,Alta,Facturación,220,1
82701,4015,Alta,Latencia,46,1
82702,4015,Baja,Latencia,143,1
82703,4015,Critica,Facturación,165,1
82704,4015,Alta,Equipamiento,81,1
82705,4015,Baja,Latencia,93,1
82706,4015,Alta,Conectividad,26,1
82707,4015,Media,Conectividad,147,1
82708,4015,Baja,Equipamiento,239,0
82709,4015,Critica,Latencia,27,1
82710,4015,Media,Equipamiento,29,1
82711,4016,Baja,Seguridad,43,0
82712,4016,Baja,Latencia,36,0
82713,4016,Media,Equipamiento,41,0
82714,4016,Baja,Latencia,24,0
82715,4016,Media,Equipamiento,25,0
82716,4016,Baja,Conectividad,46,1
82717,4016,Media,Conectividad,26,0
82718,4016,Alta,Facturación,6,1
82719,4016,Baja,Seguridad,4,0
82720,4016,Baja,Latencia,24,0
82721,4016,Alta,Configuración,21,0
82722,4016,Media,Conectividad,10,0
82723,4016,Baja,Seguridad,38,0
82724,4016,Media,Seguridad,19,0
82725,4016,Baja,Latencia,13,0
82726,4016,Media,Seguridad,41,0
82727,4016,Alta,Equipamiento,3,0
82728,4016,Media,Seguridad,27,0
82729,4016,Media,Latencia,4,0
82730,4016,Baja,Conectividad,15,0
82731,4016,Media,Facturación,2,0
82732,4016,Media,Latencia,8,0
82733,4017,Baja,Equipamiento,4,0
82734,4017,Media,Configuración,24,0
82735,4017,Baja,Facturación,35,0
82736,4017,Media,Seguridad,27,0
82737,4017,Media,Seguridad,25,0
82738,4017,Media,Seguridad,12,0
82739,4017,Baja,Seguridad,47,0
82740,4017,Media,Latencia,2,0
82741,4017,Baja,Configuración,37,0
82742,4017,Alta,Facturación,9,0
82743,4017,Media,Seguridad,16,1
82744,4017,Baja,Latencia,21,0
82745,4017,Media,Configuración,16,0
82746,4017,Baja,Equipamiento,8,0
82747,4017,Baja,Latencia,33,0
82748,4017,Media,Seguridad,37,0
82749,4017,Baja,Equipamiento,42,0
82750,4017,Media,Latencia,20,0
82751,4017,Media,Latencia,21,0
82752,4017,Baja,Latencia,5,0
82753,4017,Baja,Seguridad,20,0
82754,4017,Media,Configuración,1,0
82755,4018,Media,Conectividad,31,0
82756,4018,Baja,Configuración,38,1
82757,4018,Baja,Configuración,41,0
82758,4018,Media,Conectividad,29,0
82759,4018,Media,Conectividad,37,0
82760,4018,Media,Seguridad,30,0
82761,4018,Baja,Configuración,35,0
82762,4018,Baja,Equipamiento,11,0
82763,4018,Baja,Latencia,42,0
82764,4018,Baja,Conectividad,43,0
82765,4018,Media,Equipamiento,37,0
82766,4018,Media,Conectividad,18,0
82767,4018,Media,Conectividad,26,0
82768,4018,Critica,Equipamiento,36,0
82769,4018,Media,Seguridad,16,0
82770,4018,Baja,Facturación,47,0
82771,4018,Baja,Conectividad,46,0
82772,4018,Baja,Seguridad,16,0
82773,4018,Baja,Equipamiento,37,0
82774,4019,Baja,Latencia,14,0
82775,4019,Baja,Equipamiento,38,0
82776,4019,Baja,Facturación,4,0
82777,4019,Baja,Facturación,7,0
82778,4019,Media,Configuración,20,0
82779,4020,Baja,Equipamiento,42,0
82780,4020,Baja,Seguridad,46,0
82781,4020,Media,Latencia,9,0
82782,4020,Media,Equipamiento,38,0
82783,4020,Media,Seguridad,37,1
82784,4020,Baja,Equipamiento,8,0
82785,4021,Baja,Configuración,8,0
82786,4021,Baja,Seguridad,36,0
82787,4021,Media,Seguridad,1,0
82788,4021,Media,Facturación,19,0
82789,4021,Baja,Conectividad,43,0
82790,4021,Media,Seguridad,3,0
82791,4021,Baja,Equipamiento,13,0
82792,4021,Media,Seguridad,19,0
82793,4021,Baja,Equipamiento,1,0
82794,4021,Media,Conectividad,16,0
82795,4021,Media,Configuración,1,0
82796,4021,Media,Facturación,31,1
82797,4022,Baja,Configuración,7,0
82798,4022,Media,Configuración,14,0
82799,4022,Baja,Seguridad,47,0
82800,4022,Baja,Equipamiento,23,0
82801,4022,Media,Latencia,32,0
82802,4022,Media,Latencia,36,0
82803,4022,Baja,Facturación,44,0
82804,4022,Alta,Seguridad,39,0
82805,4022,Media,Equipamiento,13,0
82806,4022,Media,Facturación,8,0
82807,4022,Baja,Latencia,19,0
82808,4022,Baja,Facturación,3,0
82809,4022,Media,Seguridad,7,0
82810,4022,Alta,Latencia,18,0
82811,4022,Media,Latencia,9,0
82812,4022,Media,Seguridad,30,1
82813,4022,Baja,Conectividad,31,0
82814,4022,Baja,Configuración,14,0
82815,4022,Baja,Seguridad,15,0
82816,4022,Baja,Equipamiento,9,0
82817,4022,Baja,Equipamiento,44,0
82818,4022,Baja,Facturación,1,0
82819,4023,Baja,Conectividad,76,0
82820,4023,Media,Facturación,113,1
82821,4023,Baja,Equipamiento,47,0
82822,4023,Baja,Equipamiento,153,1
82823,4023,Critica,Latencia,169,1
82824,4023,Critica,Facturación,162,1
82825,4023,Alta,Seguridad,124,0
82826,4023,Baja,Configuración,114,0
82827,4023,Media,Configuración,115,1
82828,4023,Alta,Conectividad,72,1
82829,4023,Media,Facturación,221,1
82830,4023,Critica,Conectividad,125,1
82831,4023,Alta,Facturación,219,1
82832,4023,Baja,Equipamiento,193,1
82833,4023,Alta,Seguridad,162,1
82834,4023,Media,Equipamiento,90,0
82835,4023,Baja,Latencia,188,1
82836,4023,Alta,Latencia,100,1
82837,4023,Media,Latencia,79,1
82838,4023,Critica,Latencia,158,0
82839,4023,Alta,Conectividad,41,1
82840,4023,Critica,Equipamiento,81,1
82841,4023,Critica,Seguridad,141,1
82842,4023,Alta,Seguridad,71,1
82843,4023,Alta,Facturación,193,0
82844,4023,Media,Configuración,196,1
82845,4023,Critica,Conectividad,184,1
82846,4023,Critica,Latencia,203,0
82847,4023,Baja,Seguridad,211,0
82848,4023,Alta,Seguridad,40,1
82849,4023,Critica,Facturación,85,1
82850,4023,Baja,Latencia,51,1
82851,4023,Critica,Seguridad,235,1
82852,4023,Media,Seguridad,188,0
82853,4023,Media,Conectividad,131,1
82854,4023,Alta,Conectividad,25,1
82855,4023,Media,Equipamiento,228,1
82856,4023,Media,Seguridad,98,1
82857,4023,Critica,Equipamiento,116,1
82858,4023,Media,Equipamiento,114,1
82859,4023,Media,Latencia,129,1
82860,4023,Critica,Equipamiento,112,1
82861,4023,Baja,Facturación,146,1
82862,4023,Critica,Conectividad,114,1
82863,4023,Alta,Facturación,51,0
82864,4023,Critica,Latencia,73,1
82865,4023,Alta,Conectividad,93,1
82866,4023,Critica,Equipamiento,212,0
82867,4023,Alta,Equipamiento,158,1
82868,4023,Critica,Conectividad,204,0
82869,4023,Baja,Configuración,161,0
82870,4023,Critica,Facturación,169,1
82871,4023,Critica,Conectividad,217,0
82872,4023,Media,Facturación,68,1
82873,4023,Media,Conectividad,148,1
82874,4023,Critica,Latencia,62,1
82875,4023,Critica,Conectividad,150,1
82876,4023,Alta,Configuración,239,0
82877,4023,Critica,Conectividad,158,1
82878,4023,Alta,Conectividad,182,1
82879,4023,Media,Conectividad,118,1
82880,4023,Baja,Conectividad,211,1
82881,4023,Critica,Seguridad,207,0
82882,4023,Media,Latencia,137,0
82883,4023,Media,Facturación,117,1
82884,4023,Media,Seguridad,111,1
82885,4023,Alta,Configuración,112,1
82886,4023,Media,Conectividad,188,0
82887,4023,Critica,Facturación,105,1
82888,4023,Alta,Facturación,84,1
82889,4023,Critica,Latencia,130,1
82890,4024,Critica,Configuración,166,0
82891,4024,Media,Seguridad,101,1
82892,4024,Media,Facturación,41,0
82893,4024,Alta,Configuración,89,1
82894,4024,Alta,Conectividad,57,0
82895,4024,Media,Equipamiento,77,1
82896,4024,Alta,Latencia,98,1
82897,4024,Critica,Latencia,117,1
82898,4024,Alta,Conectividad,231,1
82899,4024,Critica,Seguridad,78,1
82900,4024,Critica,Conectividad,209,1
82901,4024,Critica,Facturación,176,1
82902,4024,Media,Conectividad,25,1
82903,4024,Alta,Configuración,72,1
82904,4024,Baja,Configuración,111,0
82905,4024,Critica,Latencia,181,1
82906,4024,Media,Conectividad,129,1
82907,4024,Critica,Latencia,60,1
82908,4024,Critica,Conectividad,71,1
82909,4024,Alta,Equipamiento,192,0
82910,4024,Critica,Facturación,205,1
82911,4024,Critica,Facturación,221,0
82912,4024,Critica,Configuración,100,0
82913,4024,Critica,Conectividad,223,1
82914,4024,Baja,Equipamiento,202,1
82915,4024,Media,Facturación,198,1
82916,4024,Critica,Latencia,156,0
82917,4025,Alta,Conectividad,44,0
82918,4025,Media,Seguridad,22,0
82919,4025,Media,Facturación,8,0
82920,4025,Baja,Facturación,2,0
82921,4025,Baja,Facturación,4,0
82922,4025,Media,Seguridad,43,0
82923,4025,Baja,Equipamiento,23,0
82924,4025,Media,Facturación,31,0
82925,4025,Baja,Equipamiento,13,0
82926,4025,Baja,Configuración,24,0
82927,4025,Baja,Facturación,17,0
82928,4026,Media,Equipamiento,22,0
82929,4026,Media,Facturación,7,0
82930,4026,Media,Conectividad,9,0
82931,4026,Media,Conectividad,21,0
82932,4026,Media,Facturación,8,0
82933,4027,Baja,Latencia,25,0
82934,4027,Media,Facturación,5,0
82935,4027,Media,Seguridad,9,0
82936,4027,Baja,Conectividad,13,0
82937,4027,Media,Configuración,31,0
82938,4027,Baja,Configuración,3,0
82939,4027,Baja,Seguridad,14,0
82940,4027,Media,Configuración,46,0
82941,4027,Baja,Seguridad,8,0
82942,4027,Baja,Seguridad,25,0
82943,4027,Baja,Configuración,13,0
82944,4027,Media,Conectividad,30,0
82945,4027,Baja,Seguridad,21,0
82946,4027,Baja,Equipamiento,2,0
82947,4027,Baja,Equipamiento,9,0
82948,4027,Alta,Configuración,8,0
82949,4027,Baja,Facturación,21,0
82950,4027,Baja,Latencia,47,0
82951,4027,Baja,Facturación,44,0
82952,4028,Baja,Latencia,8,0
82953,4028,Media,Configuración,7,0
82954,4028,Media,Seguridad,26,0
82955,4028,Baja,Seguridad,44,0
82956,4028,Baja,Latencia,19,0
82957,4028,Baja,Seguridad,25,0
82958,4028,Baja,Configuración,6,0
82959,4028,Media,Seguridad,15,0
82960,4028,Media,Equipamiento,40,0
82961,4028,Baja,Configuración,1,0
82962,4029,Baja,Latencia,29,0
82963,4029,Alta,Configuración,12,0
82964,4029,Baja,Seguridad,14,0
82965,4029,Media,Configuración,24,0
82966,4029,Alta,Facturación,44,0
82967,4029,Baja,Conectividad,46,0
82968,4029,Baja,Latencia,29,0
82969,4029,Baja,Latencia,2,0
82970,4029,Media,Latencia,37,1
82971,4029,Baja,Facturación,31,0
82972,4029,Alta,Seguridad,4,0
82973,4029,Baja,Conectividad,39,0
82974,4029,Baja,Latencia,38,0
82975,4029,Baja,Seguridad,31,0
82976,4030,Media,Latencia,116,1
82977,4030,Media,Configuración,46,0
82978,4030,Alta,Configuración,191,0
82979,4030,Critica,Seguridad,189,1
82980,4030,Media,Configuración,120,1
82981,4030,Alta,Latencia,148,1
82982,4030,Baja,Conectividad,83,1
82983,4030,Media,Conectividad,203,1
82984,4030,Media,Facturación,214,1
82985,4030,Media,Equipamiento,142,1
82986,4030,Alta,Configuración,97,1
82987,4030,Alta,Facturación,46,1
82988,4030,Media,Conectividad,80,1
82989,4030,Critica,Facturación,43,1
82990,4030,Critica,Conectividad,55,0
82991,4030,Critica,Equipamiento,36,1
82992,4030,Alta,Latencia,103,1
82993,4030,Media,Conectividad,171,1
82994,4030,Critica,Configuración,50,0
82995,4030,Critica,Conectividad,215,1
82996,4030,Critica,Equipamiento,123,1
82997,4030,Critica,Seguridad,216,1
82998,4030,Media,Equipamiento,52,1
82999,4030,Baja,Latencia,118,1
83000,4030,Critica,Facturación,213,1
83001,4030,Critica,Seguridad,108,0
83002,4030,Critica,Facturación,148,1
83003,4030,Baja,Configuración,154,0
83004,4031,Baja,Seguridad,3,0
83005,4031,Media,Facturación,20,0
83006,4031,Baja,Equipamiento,36,0
83007,4031,Baja,Conectividad,2,0
83008,4031,Media,Seguridad,12,0
83009,4031,Media,Conectividad,9,0
83010,4031,Alta,Seguridad,21,0
83011,4031,Media,Configuración,17,0
83012,4031,Media,Seguridad,24,0
83013,4031,Media,Seguridad,13,0
83014,4031,Media,Conectividad,33,0
83015,4031,Alta,Facturación,29,0
83016,4031,Baja,Equipamiento,24,0
83017,4031,Baja,Equipamiento,21,0
83018,4031,Media,Latencia,21,0
83019,4032,Media,Seguridad,6,0
83020,4032,Baja,Conectividad,2,0
83021,4032,Media,Facturación,10,0
83022,4032,Media,Conectividad,16,0
83023,4032,Media,Conectividad,11,0
83024,4032,Media,Equipamiento,42,0
83025,4032,Baja,Equipamiento,20,0
83026,4032,Baja,Conectividad,10,0
83027,4032,Baja,Conectividad,30,0
83028,4032,Baja,Facturación,5,0
83029,4032,Alta,Configuración,12,0
83030,4033,Media,Latencia,13,0
83031,4033,Baja,Facturación,33,0
83032,4033,Media,Facturación,1,0
83033,4033,Baja,Configuración,7,0
83034,4033,Media,Latencia,30,0
83035,4034,Baja,Equipamiento,7,0
83036,4034,Media,Conectividad,22,0
83037,4034,Media,Conectividad,16,0
83038,4034,Baja,Seguridad,29,0
83039,4034,Baja,Seguridad,2,0
83040,4034,Media,Conectividad,26,0
83041,4034,Alta,Seguridad,23,0
83042,4034,Baja,Latencia,21,0
83043,4034,Media,Facturación,12,0
83044,4034,Media,Facturación,41,0
83045,4034,Media,Facturación,32,0
83046,4034,Media,Configuración,28,0
83047,4034,Media,Facturación,13,0
83048,4034,Baja,Configuración,23,0
83049,4034,Media,Facturación,43,0
83050,4034,Alta,Equipamiento,42,0
83051,4034,Media,Seguridad,27,0
83052,4034,Baja,Latencia,14,0
83053,4034,Baja,Seguridad,44,0
83054,4035,Media,Equipamiento,16,0
83055,4035,Media,Conectividad,33,0
83056,4035,Media,Configuración,18,0
83057,4035,Media,Facturación,33,0
83058,4035,Media,Configuración,34,0
83059,4035,Alta,Conectividad,8,0
83060,4035,Media,Configuración,41,0
83061,4035,Baja,Equipamiento,35,0
83062,4035,Media,Conectividad,28,0
83063,4035,Media,Seguridad,20,0
83064,4035,Critica,Equipamiento,38,0
83065,4036,Baja,Seguridad,35,0
83066,4036,Media,Seguridad,29,0
83067,4036,Media,Equipamiento,19,1
83068,4036,Baja,Equipamiento,30,0
83069,4036,Media,Equipamiento,2,0
83070,4037,Alta,Conectividad,42,1
83071,4037,Media,Facturación,117,1
83072,4037,Alta,Seguridad,217,0
83073,4037,Alta,Seguridad,65,1
83074,4037,Alta,Conectividad,232,0
83075,4037,Critica,Configuración,228,1
83076,4037,Critica,Latencia,238,1
83077,4037,Media,Facturación,49,1
83078,4037,Critica,Latencia,84,1
83079,4037,Alta,Configuración,146,1
83080,4037,Alta,Seguridad,103,1
83081,4037,Critica,Equipamiento,104,1
83082,4037,Critica,Conectividad,61,1
83083,4037,Alta,Latencia,91,1
83084,4037,Media,Conectividad,52,1
83085,4037,Alta,Latencia,153,1
83086,4037,Media,Configuración,65,0
83087,4037,Critica,Seguridad,122,0
83088,4037,Media,Facturación,72,1
83089,4037,Alta,Equipamiento,188,1
83090,4037,Alta,Latencia,74,1
83091,4037,Critica,Seguridad,238,1
83092,4037,Alta,Facturación,188,0
83093,4037,Media,Latencia,192,1
83094,4037,Media,Equipamiento,162,1
83095,4037,Media,Equipamiento,197,0
83096,4037,Critica,Seguridad,30,1
83097,4037,Media,Equipamiento,100,0
83098,4037,Alta,Seguridad,132,1
83099,4037,Alta,Configuración,70,1
83100,4037,Media,Facturación,137,1
83101,4037,Alta,Latencia,87,0
83102,4038,Media,Configuración,13,0
83103,4038,Baja,Configuración,9,0
83104,4038,Baja,Latencia,7,0
83105,4038,Baja,Configuración,40,0
83106,4038,Media,Latencia,37,0
83107,4038,Baja,Facturación,33,0
83108,4039,Media,Latencia,7,0
83109,4039,Media,Latencia,22,0
83110,4039,Baja,Seguridad,31,0
83111,4039,Baja,Equipamiento,18,0
83112,4039,Baja,Conectividad,29,0
83113,4039,Baja,Configuración,30,0
83114,4039,Media,Facturación,14,0
83115,4039,Media,Latencia,41,0
83116,4039,Baja,Configuración,39,0
83117,4040,Media,Configuración,45,0
83118,4040,Baja,Equipamiento,1,0
83119,4040,Media,Conectividad,28,0
83120,4040,Media,Conectividad,9,0
83121,4040,Baja,Conectividad,34,0
83122,4040,Baja,Seguridad,24,0
83123,4040,Baja,Conectividad,8,0
83124,4040,Media,Conectividad,31,0
83125,4040,Baja,Facturación,24,0
83126,4040,Media,Conectividad,28,0
83127,4040,Baja,Seguridad,31,0
83128,4041,Baja,Conectividad,5,0
83129,4041,Media,Equipamiento,5,1
83130,4041,Media,Latencia,2,0
83131,4041,Media,Equipamiento,44,0
83132,4041,Baja,Latencia,32,0
83133,4041,Media,Latencia,9,0
83134,4041,Media,Conectividad,33,0
83135,4041,Media,Equipamiento,19,0
83136,4041,Critica,Equipamiento,23,0
83137,4041,Baja,Conectividad,42,0
83138,4041,Media,Configuración,2,0
83139,4041,Baja,Equipamiento,39,0
83140,4041,Baja,Conectividad,20,0
83141,4041,Media,Conectividad,36,0
83142,4041,Baja,Equipamiento,35,0
83143,4041,Baja,Equipamiento,29,0
83144,4041,Media,Conectividad,44,0
83145,4042,Alta,Seguridad,12,0
83146,4042,Alta,Configuración,23,0
83147,4042,Baja,Conectividad,10,0
83148,4042,Baja,Latencia,15,0
83149,4042,Baja,Facturación,2,0
83150,4042,Baja,Seguridad,39,0
83151,4042,Media,Configuración,14,0
83152,4042,Baja,Seguridad,3,0
83153,4042,Baja,Latencia,19,0
83154,4043,Critica,Conectividad,218,0
83155,4043,Media,Latencia,160,1
83156,4043,Critica,Latencia,103,1
83157,4043,Alta,Latencia,60,1
83158,4043,Critica,Equipamiento,97,1
83159,4043,Baja,Conectividad,132,1
83160,4043,Media,Seguridad,31,0
83161,4043,Media,Latencia,62,0
83162,4043,Alta,Latencia,239,0
83163,4043,Baja,Latencia,27,0
83164,4043,Baja,Seguridad,103,1
83165,4043,Alta,Facturación,135,1
83166,4043,Alta,Configuración,174,1
83167,4043,Critica,Configuración,225,1
83168,4043,Critica,Conectividad,210,1
83169,4043,Media,Latencia,96,0
83170,4043,Critica,Configuración,195,1
83171,4043,Critica,Configuración,201,1
83172,4043,Media,Configuración,44,1
83173,4043,Media,Conectividad,197,1
83174,4043,Critica,Seguridad,137,1
83175,4043,Critica,Facturación,114,1
83176,4043,Media,Equipamiento,60,1
83177,4043,Media,Seguridad,66,1
83178,4043,Critica,Latencia,98,1
83179,4043,Baja,Seguridad,64,1
83180,4043,Alta,Equipamiento,75,1
83181,4043,Media,Latencia,99,1
83182,4043,Alta,Equipamiento,100,1
83183,4043,Critica,Configuración,79,0
83184,4043,Media,Equipamiento,28,1
83185,4043,Media,Latencia,122,0
83186,4043,Media,Seguridad,50,1
83187,4043,Critica,Facturación,211,0
83188,4043,Media,Equipamiento,237,1
83189,4043,Critica,Configuración,226,0
83190,4043,Alta,Seguridad,135,1
83191,4043,Alta,Latencia,164,0
83192,4043,Alta,Seguridad,222,1
83193,4043,Media,Equipamiento,119,1
83194,4043,Media,Facturación,122,1
83195,4043,Media,Conectividad,51,1
83196,4043,Alta,Conectividad,65,1
83197,4043,Alta,Facturación,45,1
83198,4043,Media,Facturación,227,0
83199,4043,Critica,Equipamiento,134,0
83200,4043,Alta,Seguridad,182,1
83201,4043,Baja,Latencia,66,0
83202,4043,Critica,Facturación,217,1
83203,4043,Critica,Seguridad,165,1
83204,4043,Media,Facturación,128,1
83205,4043,Alta,Conectividad,56,0
83206,4043,Alta,Configuración,223,1
83207,4043,Media,Latencia,142,0
83208,4043,Media,Latencia,185,1
83209,4043,Critica,Equipamiento,197,0
83210,4043,Alta,Facturación,177,1
83211,4043,Media,Conectividad,25,0
83212,4043,Alta,Configuración,151,1
83213,4044,Critica,Equipamiento,133,1
83214,4044,Critica,Conectividad,207,1
83215,4044,Baja,Seguridad,168,1
83216,4044,Critica,Facturación,136,1
83217,4044,Baja,Facturación,185,0
83218,4044,Alta,Facturación,224,1
83219,4044,Media,Facturación,205,1
83220,4044,Critica,Seguridad,221,1
83221,4044,Alta,Facturación,88,1
83222,4044,Baja,Seguridad,80,1
83223,4044,Media,Seguridad,159,1
83224,4044,Alta,Conectividad,110,1
83225,4044,Alta,Facturación,180,0
83226,4044,Critica,Configuración,26,1
83227,4044,Critica,Equipamiento,168,0
83228,4044,Media,Conectividad,90,1
83229,4044,Media,Conectividad,44,1
83230,4044,Alta,Equipamiento,191,1
83231,4044,Critica,Seguridad,227,1
83232,4044,Alta,Latencia,118,1
83233,4044,Alta,Latencia,100,0
83234,4044,Alta,Latencia,47,1
83235,4044,Media,Seguridad,86,1
83236,4044,Critica,Configuración,180,1
83237,4044,Critica,Latencia,97,1
83238,4044,Media,Configuración,45,1
83239,4044,Critica,Equipamiento,104,1
83240,4044,Critica,Facturación,188,1
83241,4044,Alta,Seguridad,69,0
83242,4044,Baja,Configuración,106,1
83243,4044,Critica,Seguridad,188,1
83244,4044,Media,Equipamiento,182,1
83245,4044,Baja,Equipamiento,222,1
83246,4044,Media,Equipamiento,78,1
83247,4044,Baja,Facturación,53,0
83248,4044,Critica,Conectividad,230,1
83249,4044,Critica,Facturación,125,1
83250,4044,Media,Seguridad,177,1
83251,4044,Alta,Latencia,49,1
83252,4044,Media,Facturación,182,0
83253,4044,Critica,Latencia,220,1
83254,4044,Critica,Equipamiento,57,1
83255,4044,Alta,Conectividad,32,1
83256,4044,Media,Conectividad,65,0
83257,4044,Alta,Equipamiento,124,0
83258,4044,Baja,Conectividad,107,1
83259,4044,Alta,Conectividad,154,0
83260,4044,Alta,Configuración,41,1
83261,4044,Media,Conectividad,165,1
83262,4044,Critica,Equipamiento,66,1
83263,4044,Alta,Facturación,54,0
83264,4044,Critica,Seguridad,143,1
83265,4044,Media,Facturación,184,1
83266,4044,Baja,Facturación,102,1
83267,4044,Media,Conectividad,57,1
83268,4044,Baja,Equipamiento,102,1
83269,4044,Alta,Equipamiento,49,1
83270,4044,Media,Configuración,46,1
83271,4044,Media,Facturación,55,0
83272,4044,Media,Equipamiento,120,1
83273,4044,Critica,Configuración,90,1
83274,4044,Alta,Configuración,72,1
83275,4044,Media,Conectividad,169,0
83276,4044,Alta,Latencia,125,1
83277,4044,Critica,Equipamiento,29,0
83278,4044,Critica,Facturación,202,1
83279,4044,Alta,Configuración,43,0
83280,4044,Alta,Seguridad,85,1
83281,4044,Alta,Seguridad,148,1
83282,4044,Baja,Conectividad,107,0
83283,4044,Critica,Facturación,210,1
83284,4044,Alta,Equipamiento,105,1
83285,4044,Alta,Configuración,35,1
83286,4044,Media,Seguridad,118,1
83287,4044,Critica,Configuración,204,1
83288,4045,Baja,Seguridad,30,0
83289,4045,Media,Seguridad,25,0
83290,4045,Alta,Conectividad,15,0
83291,4045,Baja,Configuración,45,0
83292,4045,Media,Seguridad,8,0
83293,4045,Baja,Equipamiento,13,0
83294,4045,Baja,Latencia,8,1
83295,4045,Media,Latencia,17,0
83296,4045,Media,Configuración,47,0
83297,4045,Media,Conectividad,33,0
83298,4045,Media,Latencia,42,0
83299,4045,Media,Seguridad,12,1
83300,4045,Baja,Configuración,36,0
83301,4045,Alta,Seguridad,2,0
83302,4045,Alta,Configuración,7,0
83303,4045,Alta,Configuración,24,0
83304,4045,Media,Configuración,47,0
83305,4045,Baja,Equipamiento,9,0
83306,4045,Media,Facturación,31,0
83307,4045,Baja,Latencia,35,0
83308,4046,Baja,Conectividad,1,1
83309,4046,Baja,Facturación,28,0
83310,4046,Baja,Equipamiento,20,0
83311,4046,Alta,Conectividad,29,0
83312,4046,Baja,Equipamiento,27,0
83313,4046,Baja,Equipamiento,16,0
83314,4046,Baja,Facturación,5,0
83315,4046,Alta,Latencia,2,0
83316,4046,Baja,Facturación,25,0
83317,4046,Media,Configuración,27,0
83318,4046,Baja,Conectividad,7,0
83319,4046,Baja,Seguridad,20,0
83320,4047,Critica,Latencia,61,1
83321,4047,Critica,Seguridad,225,1
83322,4047,Critica,Facturación,199,1
83323,4047,Alta,Seguridad,189,1
83324,4047,Critica,Conectividad,29,0
83325,4047,Baja,Facturación,103,0
83326,4047,Media,Facturación,46,1
83327,4047,Media,Configuración,182,1
