company_id,churn,motivo_abandono,risk_score
2975,0,Permanece,9.12
2976,0,Permanece,37.44
2977,0,Permanece,40.26
2978,0,Permanece,20.3
2979,0,Permanece,46.86
2980,0,Permanece,17.0
2981,1,Cambio tecnológico,98.15
2982,0,Permanece,14.55
2983,0,Permanece,58.98
2984,0,Permanece,54.62
2985,0,Permanece,49.54
2986,0,Permanece,48.3
2987,0,Permanece,53.78
2988,0,Permanece,49.26
2989,0,Permanece,31.03
2990,0,Permanece,33.61
2991,0,Permanece,18.62
2992,0,Permanece,5.84
2993,0,Permanece,53.37
2994,0,Permanece,23.67
2995,0,Permanece,56.64
2996,0,Permanece,43.48
2997,0,Permanece,23.62
2998,0,Permanece,8.82
2999,0,Permanece,16.29
3000,0,Permanece,11.85
3001,1,Calidad de servicio,76.86
3002,0,Permanece,21.46
3003,0,Permanece,17.38
3004,1,Precio,74.2
3005,0,Permanece,57.62
3006,1,Precio,78.8
3007,1,Fusión empresarial,85.36
3008,0,Permanece,5.23
3009,0,Permanece,30.56
3010,1,Cambio tecnológico,84.38
3011,0,Permanece,53.89
3012,0,Permanece,41.18
3013,0,Permanece,57.72
3014,0,Permanece,53.29
3015,0,Permanece,25.75
3016,0,Permanece,25.41
3017,1,Precio,91.43
3018,0,Permanece,12.03
3019,0,Permanece,37.29
3020,0,Permanece,15.05
3021,0,Permanece,0.34
3022,0,Permanece,20.81
3023,1,Competencia,73.72
3024,1,Fusión empresarial,91.45
3025,0,Permanece,29.4
3026,1,Competencia,78.06
3027,0,Permanece,40.33
3028,1,Cambio tecnológico,99.87
3029,0,Permanece,0.03
3030,1,Fusión empresarial,97.64
3031,0,Permanece,21.91
3032,0,Permanece,6.9
3033,0,Permanece,15.23
3034,1,Precio,88.96
3035,1,Cambio tecnológico,80.67
3036,0,Permanece,21.99
3037,0,Permanece,17.32
3038,0,Permanece,56.58
3039,0,Permanece,51.47
3040,0,Permanece,51.75
3041,0,Permanece,17.95
3042,1,Precio,75.96
3043,0,Permanece,28.6
3044,0,Permanece,18.16
3045,0,Permanece,58.98
3046,0,Permanece,57.31
3047,0,Permanece,0.35
3048,0,Permanece,18.18
3049,0,Permanece,26.47
3050,1,Precio,88.01
3051,0,Permanece,3.68
3052,0,Permanece,38.32
3053,0,Permanece,28.98
3054,0,Permanece,51.39
3055,0,Permanece,31.1
3056,1,Precio,73.69
3057,1,Competencia,81.92
3058,0,Permanece,40.95
3059,0,Permanece,9.73
3060,0,Permanece,39.93
3061,0,Permanece,15.25
3062,0,Permanece,47.13
3063,0,Permanece,56.29
3064,0,Permanece,9.78
3065,0,Permanece,39.26
3066,0,Permanece,29.5
3067,1,Cambio tecnológico,93.67
3068,1,Competencia,74.51
3069,0,Permanece,19.16
3070,0,Permanece,50.53
3071,0,Permanece,32.03
3072,1,Fusión empresarial,77.48
3073,0,Permanece,27.09
3074,1,Calidad de servicio,96.64
3075,0,Permanece,39.31
3076,0,Permanece,2.1
3077,1,Precio,97.76
3078,0,Permanece,18.24
3079,0,Permanece,1.48
3080,0,Permanece,40.2
3081,1,Cambio tecnológico,94.91
3082,0,Permanece,11.94
3083,0,Permanece,46.34
3084,0,Permanece,38.1
3085,0,Permanece,7.89
3086,0,Permanece,32.48
3087,1,Precio,81.24
3088,0,Permanece,33.85
3089,0,Permanece,51.79
3090,0,Permanece,47.28
3091,0,Permanece,46.12
3092,0,Permanece,43.4
3093,1,Calidad de servicio,83.59
3094,0,Permanece,29.98
3095,0,Permanece,2.42
3096,1,Fusión empresarial,97.74
3097,0,Permanece,5.55
3098,1,Cambio tecnológico,80.38
3099,1,Competencia,73.82
3100,0,Permanece,12.9
3101,0,Permanece,29.84
3102,0,Permanece,42.67
3103,0,Permanece,36.53
3104,0,Permanece,57.6
3105,0,Permanece,28.6
3106,0,Permanece,3.75
3107,0,Permanece,7.15
3108,0,Permanece,53.36
3109,0,Permanece,42.03
3110,0,Permanece,44.52
3111,1,Precio,70.06
3112,0,Permanece,43.66
3113,0,Permanece,54.48
3114,1,Competencia,83.12
3115,0,Permanece,40.52
3116,0,Permanece,11.22
3117,0,Permanece,23.93
3118,0,Permanece,31.29
3119,0,Permanece,27.9
3120,0,Permanece,20.57
3121,0,Permanece,48.57
3122,0,Permanece,9.78
3123,0,Permanece,15.13
3124,0,Permanece,3.06
3125,0,Permanece,16.84
3126,0,Permanece,54.67
3127,0,Permanece,8.11
3128,0,Permanece,56.08
3129,0,Permanece,15.27
3130,0,Permanece,25.82
3131,0,Permanece,16.96
3132,0,Permanece,49.47
3133,1,Calidad de servicio,84.9
3134,0,Permanece,26.79
3135,0,Permanece,35.6
3136,0,Permanece,2.57
3137,0,Permanece,15.95
3138,0,Permanece,57.28
3139,0,Permanece,31.94
3140,1,Competencia,83.84
3141,0,Permanece,20.23
3142,0,Permanece,28.83
3143,0,Permanece,6.15
3144,0,Permanece,48.64
3145,0,Permanece,37.01
3146,0,Permanece,34.39
3147,0,Permanece,57.46
3148,0,Permanece,18.13
3149,0,Permanece,10.95
3150,1,Calidad de servicio,72.28
3151,0,Permanece,28.05
3152,1,Cambio tecnológico,88.54
3153,0,Permanece,19.61
3154,0,Permanece,46.32
3155,0,Permanece,2.16
3156,0,Permanece,38.7
3157,0,Permanece,6.97
3158,1,Calidad de servicio,79.23
3159,1,Fusión empresarial,79.12
3160,0,Permanece,26.86
3161,0,Permanece,13.0
3162,0,Permanece,1.0
3163,0,Permanece,3.08
3164,0,Permanece,4.45
3165,0,Permanece,41.41
3166,1,Fusión empresarial,87.66
3167,0,Permanece,7.95
3168,1,Competencia,74.29
3169,0,Permanece,27.78
3170,0,Permanece,4.76
3171,1,Cambio tecnológico,89.55
3172,0,Permanece,19.14
3173,0,Permanece,24.55
3174,0,Permanece,52.79
3175,0,Permanece,59.76
3176,0,Permanece,1.35
3177,0,Permanece,41.99
3178,0,Permanece,54.31
3179,0,Permanece,43.81
3180,0,Permanece,36.7
3181,0,Permanece,51.64
3182,0,Permanece,27.21
3183,0,Permanece,1.53
3184,0,Permanece,29.23
3185,0,Permanece,46.88
3186,0,Permanece,23.01
3187,0,Permanece,44.34
3188,0,Permanece,36.97
3189,0,Permanece,0.55
3190,0,Permanece,49.15
3191,0,Permanece,55.83
3192,0,Permanece,52.44
3193,0,Permanece,10.61
3194,0,Permanece,49.72
3195,0,Permanece,11.48
3196,0,Permanece,22.3
3197,1,Competencia,92.66
3198,1,Fusión empresarial,92.39
3199,0,Permanece,13.76
3200,1,Cambio tecnológico,87.51
3201,0,Permanece,37.54
3202,0,Permanece,42.24
3203,0,Permanece,39.05
3204,0,Permanece,24.62
3205,0,Permanece,19.77
3206,0,Permanece,46.53
3207,0,Permanece,27.61
3208,0,Permanece,46.37
3209,0,Permanece,2.02
3210,0,Permanece,36.49
3211,0,Permanece,14.85
3212,0,Permanece,43.05
3213,0,Permanece,58.74
3214,0,Permanece,4.11
3215,0,Permanece,17.2
3216,0,Permanece,19.51
3217,0,Permanece,24.9
3218,0,Permanece,29.18
3219,0,Permanece,17.55
3220,0,Permanece,18.87
3221,0,Permanece,24.92
3222,0,Permanece,23.85
3223,0,Permanece,30.21
3224,0,Permanece,36.11
3225,0,Permanece,1.16
3226,0,Permanece,15.81
3227,0,Permanece,10.36
3228,0,Permanece,23.65
3229,1,Cambio tecnológico,78.65
3230,0,Permanece,12.0
3231,0,Permanece,13.09
3232,1,Cambio tecnológico,96.91
3233,0,Permanece,46.13
3234,0,Permanece,36.49
3235,0,Permanece,59.53
3236,0,Permanece,13.17
3237,0,Permanece,35.98
3238,1,Precio,84.48
3239,0,Permanece,18.66
3240,0,Permanece,0.5
3241,1,Calidad de servicio,71.14
3242,0,Permanece,48.82
3243,0,Permanece,37.38
3244,0,Permanece,12.91
3245,0,Permanece,31.36
3246,0,Permanece,40.11
3247,0,Permanece,36.23
3248,0,Permanece,40.37
3249,1,Calidad de servicio,92.9
3250,0,Permanece,17.47
3251,0,Permanece,25.73
3252,0,Permanece,4.57
3253,0,Permanece,33.42
3254,0,Permanece,56.24
3255,0,Permanece,44.17
3256,0,Permanece,49.23
3257,1,Fusión empresarial,80.39
3258,1,Precio,91.92
3259,0,Permanece,21.57
3260,1,Competencia,93.63
3261,0,Permanece,31.17
3262,0,Permanece,3.73
3263,0,Permanece,11.5
3264,0,Permanece,50.9
3265,1,Fusión empresarial,94.7
3266,0,Permanece,51.07
3267,0,Permanece,41.16
3268,0,Permanece,42.97
3269,0,Permanece,49.72
3270,0,Permanece,47.08
3271,0,Permanece,25.34
3272,0,Permanece,38.14
3273,0,Permanece,56.93
3274,0,Permanece,10.14
3275,0,Permanece,59.44
3276,0,Permanece,35.51
3277,0,Permanece,1.31
3278,0,Permanece,10.87
3279,0,Permanece,0.03
3280,0,Permanece,17.39
3281,1,Calidad de servicio,76.89
3282,0,Permanece,23.31
3283,1,Cambio tecnológico,91.82
3284,0,Permanece,45.22
3285,0,Permanece,33.4
3286,0,Permanece,3.32
3287,0,Permanece,40.98
3288,0,Permanece,42.48
3289,0,Permanece,48.13
3290,1,Competencia,90.28
3291,0,Permanece,49.49
3292,1,Fusión empresarial,71.42
3293,0,Permanece,35.93
3294,0,Permanece,40.75
3295,0,Permanece,24.4
3296,0,Permanece,40.62
3297,0,Permanece,53.02
3298,0,Permanece,37.37
3299,1,Competencia,83.86
3300,0,Permanece,7.65
3301,0,Permanece,34.5
3302,0,Permanece,29.78
3303,0,Permanece,18.08
3304,0,Permanece,43.82
3305,0,Permanece,14.43
3306,0,Permanece,54.04
3307,1,Calidad de servicio,80.87
3308,1,Cambio tecnológico,98.98
3309,0,Permanece,36.09
3310,0,Permanece,33.73
3311,0,Permanece,15.5
3312,1,Competencia,79.53
3313,1,Calidad de servicio,73.14
3314,0,Permanece,14.49
3315,1,Fusión empresarial,78.22
3316,0,Permanece,8.99
3317,1,Fusión empresarial,82.96
3318,0,Permanece,38.6
3319,0,Permanece,47.72
3320,0,Permanece,19.03
3321,1,Fusión empresarial,92.51
3322,0,Permanece,4.55
3323,1,Competencia,92.6
3324,1,Competencia,86.23
3325,1,Cambio tecnológico,97.94
3326,0,Permanece,47.91
3327,0,Permanece,0.4
3328,0,Permanece,11.97
3329,0,Permanece,54.52
3330,0,Permanece,27.43
3331,1,Competencia,91.36
3332,0,Permanece,48.65
3333,1,Cambio tecnológico,79.47
3334,0,Permanece,58.97
3335,0,Permanece,57.0
3336,0,Permanece,52.59
3337,0,Permanece,40.11
3338,0,Permanece,4.51
3339,1,Competencia,83.88
3340,0,Permanece,44.96
3341,0,Permanece,55.63
3342,0,Permanece,41.97
3343,1,Precio,89.32
3344,0,Permanece,25.76
3345,0,Permanece,44.83
3346,0,Permanece,14.81
3347,1,Competencia,75.48
3348,0,Permanece,30.15
3349,0,Permanece,0.53
3350,0,Permanece,32.52
3351,1,Competencia,80.68
3352,0,Permanece,12.43
3353,0,Permanece,32.94
3354,0,Permanece,45.48
3355,0,Permanece,24.85
3356,0,Permanece,24.37
3357,0,Permanece,41.6
3358,0,Permanece,55.63
3359,1,Cambio tecnológico,75.97
3360,1,Competencia,88.36
3361,0,Permanece,19.17
3362,0,Permanece,29.06
3363,0,Permanece,7.49
3364,0,Permanece,58.14
3365,1,Competencia,95.91
3366,1,Fusión empresarial,72.78
3367,0,Permanece,43.9
3368,1,Competencia,79.13
3369,0,Permanece,43.59
3370,0,Permanece,52.71
3371,0,Permanece,8.02
3372,0,Permanece,3.87
3373,0,Permanece,25.31
3374,0,Permanece,21.34
3375,0,Permanece,25.33
3376,0,Permanece,52.65
3377,0,Permanece,35.37
3378,1,Precio,99.72
3379,0,Permanece,42.88
3380,1,Calidad de servicio,96.58
3381,0,Permanece,55.06
3382,0,Permanece,54.54
3383,0,Permanece,52.33
3384,0,Permanece,9.87
3385,0,Permanece,8.03
3386,1,Precio,82.18
3387,0,Permanece,18.54
3388,0,Permanece,48.15
3389,0,Permanece,1.45
3390,0,Permanece,45.13
3391,0,Permanece,4.52
3392,0,Permanece,49.71
3393,0,Permanece,22.4
3394,0,Permanece,47.77
3395,0,Permanece,35.33
3396,1,Fusión empresarial,75.94
3397,0,Permanece,56.95
3398,1,Precio,81.59
3399,0,Permanece,15.75
3400,0,Permanece,0.58
3401,0,Permanece,3.9
3402,1,Calidad de servicio,70.43
3403,1,Cambio tecnológico,85.85
3404,0,Permanece,1.57
3405,0,Permanece,3.49
3406,0,Permanece,13.28
3407,0,Permanece,55.39
3408,0,Permanece,4.67
3409,1,Fusión empresarial,79.56
3410,0,Permanece,41.57
3411,0,Permanece,6.93
3412,1,Cambio tecnológico,90.09
3413,0,Permanece,29.27
3414,0,Permanece,13.1
3415,0,Permanece,1.5
3416,0,Permanece,53.36
3417,0,Permanece,49.09
3418,0,Permanece,52.99
3419,0,Permanece,0.16
3420,0,Permanece,45.6
3421,0,Permanece,41.06
3422,0,Permanece,58.74
3423,0,Permanece,40.25
3424,0,Permanece,23.41
3425,0,Permanece,2.45
3426,0,Permanece,44.74
3427,0,Permanece,35.58
3428,1,Competencia,83.71
3429,0,Permanece,57.55
3430,0,Permanece,27.49
3431,0,Permanece,0.94
3432,0,Permanece,21.67
3433,0,Permanece,39.96
3434,0,Permanece,55.93
3435,0,Permanece,49.44
3436,0,Permanece,27.17
3437,0,Permanece,18.64
3438,0,Permanece,2.13
3439,0,Permanece,41.81
3440,0,Permanece,17.83
3441,0,Permanece,49.09
3442,0,Permanece,31.37
3443,1,Calidad de servicio,71.67
3444,0,Permanece,55.08
3445,0,Permanece,10.29
3446,0,Permanece,5.07
3447,0,Permanece,6.47
3448,0,Permanece,43.47
3449,0,Permanece,1.65
3450,0,Permanece,30.32
3451,0,Permanece,28.0
3452,0,Permanece,25.41
3453,0,Permanece,20.65
3454,0,Permanece,7.22
3455,0,Permanece,18.58
3456,0,Permanece,12.72
3457,1,Precio,93.98
3458,0,Permanece,49.85
3459,0,Permanece,46.02
3460,1,Cambio tecnológico,93.35
3461,1,Fusión empresarial,81.25
3462,0,Permanece,5.94
3463,0,Permanece,9.27
3464,0,Permanece,47.5
3465,0,Permanece,32.13
3466,1,Calidad de servicio,94.73
3467,1,Fusión empresarial,73.68
3468,0,Permanece,39.12
3469,0,Permanece,20.28
3470,1,Competencia,89.84
3471,0,Permanece,42.82
3472,0,Permanece,15.02
3473,0,Permanece,47.65
3474,1,Fusión empresarial,79.66
3475,0,Permanece,16.31
3476,0,Permanece,46.29
3477,0,Permanece,32.68
3478,0,Permanece,57.96
3479,0,Permanece,19.44
3480,0,Permanece,20.45
3481,0,Permanece,9.29
3482,0,Permanece,31.52
3483,0,Permanece,6.13
3484,0,Permanece,25.08
3485,0,Permanece,11.79
3486,0,Permanece,1.4
3487,0,Permanece,3.2
3488,0,Permanece,13.5
3489,0,Permanece,27.92
3490,0,Permanece,47.84
3491,0,Permanece,8.9
3492,0,Permanece,56.97
3493,0,Permanece,11.4
3494,0,Permanece,32.82
3495,0,Permanece,3.86
3496,0,Permanece,44.46
3497,0,Permanece,39.38
3498,0,Permanece,9.0
3499,0,Permanece,6.76
3500,1,Competencia,94.33
3501,0,Permanece,6.37
3502,0,Permanece,3.42
3503,0,Permanece,29.51
3504,0,Permanece,40.01
3505,1,Cambio tecnológico,84.76
3506,0,Permanece,58.15
3507,0,Permanece,24.5
3508,0,Permanece,11.88
3509,0,Permanece,58.46
3510,0,Permanece,49.24
3511,0,Permanece,1.27
3512,0,Permanece,25.73
3513,0,Permanece,2.38
3514,1,Precio,90.63
3515,0,Permanece,10.33
3516,0,Permanece,16.76
3517,0,Permanece,34.26
3518,0,Permanece,54.39
3519,0,Permanece,25.64
3520,0,Permanece,54.55
3521,0,Permanece,12.23
3522,0,Permanece,39.03
3523,0,Permanece,2.24
3524,0,Permanece,47.71
3525,1,Calidad de servicio,97.56
3526,0,Permanece,28.18
3527,0,Permanece,25.51
3528,0,Permanece,39.74
3529,0,Permanece,21.84
3530,0,Permanece,26.84
3531,0,Permanece,14.38
3532,0,Permanece,20.45
3533,0,Permanece,27.69
3534,0,Permanece,26.73
3535,0,Permanece,31.12
3536,0,Permanece,10.23
3537,0,Permanece,59.41
3538,0,Permanece,57.52
3539,0,Permanece,25.68
3540,0,Permanece,0.81
3541,0,Permanece,51.42
3542,0,Permanece,22.05
3543,1,Precio,90.59
3544,0,Permanece,9.73
3545,0,Permanece,47.1
3546,0,Permanece,53.59
3547,0,Permanece,30.69
3548,0,Permanece,25.79
3549,0,Permanece,4.07
3550,0,Permanece,20.22
3551,0,Permanece,28.85
3552,0,Permanece,38.02
3553,0,Permanece,28.27
3554,0,Permanece,9.71
3555,1,Competencia,72.78
3556,0,Permanece,25.38
3557,0,Permanece,11.33
3558,0,Permanece,36.66
3559,0,Permanece,20.8
3560,0,Permanece,46.9
3561,0,Permanece,38.12
3562,0,Permanece,7.82
3563,0,Permanece,50.24
3564,0,Permanece,54.7
3565,0,Permanece,31.96
3566,0,Permanece,44.47
3567,0,Permanece,33.14
3568,0,Permanece,11.08
3569,0,Permanece,19.23
3570,0,Permanece,3.69
3571,0,Permanece,46.88
3572,0,Permanece,58.33
3573,0,Permanece,6.58
3574,0,Permanece,11.68
3575,0,Permanece,19.25
3576,0,Permanece,20.43
3577,0,Permanece,26.76
3578,0,Permanece,40.41
3579,0,Permanece,57.77
3580,0,Permanece,12.43
3581,0,Permanece,32.74
3582,0,Permanece,14.18
3583,1,Competencia,93.54
3584,0,Permanece,46.22
3585,0,Permanece,21.87
3586,0,Permanece,25.61
3587,0,Permanece,8.2
3588,0,Permanece,6.14
3589,0,Permanece,24.28
3590,0,Permanece,39.36
3591,0,Permanece,5.12
3592,0,Permanece,17.88
3593,0,Permanece,14.22
3594,0,Permanece,25.67
3595,1,Competencia,96.56
3596,0,Permanece,4.73
3597,0,Permanece,11.72
3598,1,Competencia,96.53
3599,0,Permanece,21.94
3600,0,Permanece,6.5
3601,0,Permanece,25.44
3602,0,Permanece,24.35
3603,0,Permanece,3.33
3604,0,Permanece,53.05
3605,1,Precio,78.25
3606,0,Permanece,12.96
3607,0,Permanece,54.86
3608,0,Permanece,37.68
3609,0,Permanece,12.37
3610,1,Competencia,96.85
3611,1,Cambio tecnológico,81.4
3612,1,Precio,82.16
3613,0,Permanece,20.62
3614,0,Permanece,40.8
3615,0,Permanece,52.82
3616,0,Permanece,38.95
3617,0,Permanece,3.81
3618,0,Permanece,42.0
3619,0,Permanece,12.52
3620,0,Permanece,40.57
3621,0,Permanece,16.95
3622,0,Permanece,1.59
3623,0,Permanece,49.76
3624,1,Competencia,89.44
3625,0,Permanece,24.41
3626,0,Permanece,57.67
3627,0,Permanece,8.38
3628,0,Permanece,47.17
3629,0,Permanece,22.17
3630,0,Permanece,32.85
3631,0,Permanece,54.99
3632,0,Permanece,18.41
3633,0,Permanece,58.37
3634,0,Permanece,40.73
3635,0,Permanece,31.64
3636,0,Permanece,1.11
3637,0,Permanece,27.92
3638,0,Permanece,34.98
3639,1,Calidad de servicio,83.67
3640,1,Precio,80.0
3641,0,Permanece,51.45
3642,1,Calidad de servicio,83.79
3643,0,Permanece,26.18
3644,0,Permanece,41.63
3645,0,Permanece,31.31
3646,0,Permanece,6.05
3647,0,Permanece,50.67
3648,0,Permanece,15.59
3649,1,Precio,80.44
3650,1,Cambio tecnológico,93.17
3651,0,Permanece,26.04
3652,0,Permanece,59.58
3653,1,Cambio tecnológico,85.2
3654,0,Permanece,58.72
3655,0,Permanece,29.08
3656,0,Permanece,53.77
3657,0,Permanece,25.69
3658,1,Calidad de servicio,81.29
3659,0,Permanece,13.04
3660,0,Permanece,5.45
3661,0,Permanece,2.19
3662,0,Permanece,0.57
3663,0,Permanece,6.71
3664,0,Permanece,19.38
3665,1,Fusión empresarial,89.03
3666,0,Permanece,56.11
3667,0,Permanece,40.83
3668,0,Permanece,29.26
3669,1,Competencia,86.14
3670,1,Fusión empresarial,85.73
3671,0,Permanece,59.77
3672,0,Permanece,34.16
3673,0,Permanece,2.9
3674,0,Permanece,44.75
3675,0,Permanece,35.96
3676,0,Permanece,58.48
3677,0,Permanece,11.77
3678,0,Permanece,4.77
3679,1,Precio,91.53
3680,0,Permanece,22.56
3681,0,Permanece,44.35
3682,0,Permanece,30.8
3683,0,Permanece,54.04
3684,0,Permanece,16.34
3685,0,Permanece,57.43
3686,0,Permanece,9.77
3687,0,Permanece,27.72
3688,0,Permanece,58.29
3689,0,Permanece,11.56
3690,1,Cambio tecnológico,93.36
3691,0,Permanece,49.71
3692,0,Permanece,51.93
3693,0,Permanece,34.34
3694,1,Fusión empresarial,82.87
3695,0,Permanece,36.8
3696,0,Permanece,59.45
3697,0,Permanece,41.03
3698,0,Permanece,47.66
3699,0,Permanece,37.21
3700,0,Permanece,59.08
3701,0,Permanece,57.85
3702,0,Permanece,39.61
3703,0,Permanece,55.84
3704,0,Permanece,0.46
3705,0,Permanece,49.47
3706,0,Permanece,36.85
3707,0,Permanece,5.5
3708,1,Precio,84.67
3709,1,Cambio tecnológico,77.56
3710,0,Permanece,17.54
3711,0,Permanece,23.67
3712,1,Precio,84.7
3713,0,Permanece,47.14
3714,0,Permanece,51.28
3715,0,Permanece,41.74
3716,0,Permanece,10.94
3717,0,Permanece,24.29
3718,0,Permanece,34.83
3719,0,Permanece,20.83
3720,0,Permanece,53.8
3721,0,Permanece,36.49
3722,0,Permanece,16.51
3723,1,Cambio tecnológico,70.48
3724,1,Precio,82.74
3725,0,Permanece,37.4
3726,0,Permanece,31.39
3727,0,Permanece,27.94
3728,0,Permanece,4.63
3729,0,Permanece,42.14
3730,0,Permanece,23.26
3731,0,Permanece,58.22
3732,0,Permanece,0.35
3733,0,Permanece,18.08
3734,0,Permanece,57.67
3735,1,Competencia,79.57
3736,0,Permanece,59.91
3737,0,Permanece,18.25
3738,0,Permanece,57.65
3739,1,Calidad de servicio,75.37
3740,0,Permanece,55.57
3741,0,Permanece,32.85
3742,0,Permanece,10.15
3743,0,Permanece,50.41
3744,0,Permanece,9.87
3745,0,Permanece,0.34
3746,1,Cambio tecnológico,86.44
3747,0,Permanece,34.86
3748,0,Permanece,13.08
3749,0,Permanece,46.55
3750,0,Permanece,22.39
3751,0,Permanece,46.85
3752,0,Permanece,13.04
3753,0,Permanece,38.02
3754,0,Permanece,10.39
3755,0,Permanece,19.64
3756,0,Permanece,16.49
3757,0,Permanece,24.85
3758,0,Permanece,38.36
3759,1,Fusión empresarial,80.16
3760,0,Permanece,48.3
3761,0,Permanece,43.66
3762,0,Permanece,49.87
3763,0,Permanece,8.38
3764,0,Permanece,55.89
3765,0,Permanece,6.86
3766,0,Permanece,28.3
3767,0,Permanece,57.04
3768,0,Permanece,40.56
3769,0,Permanece,50.42
3770,1,Precio,88.93
3771,0,Permanece,0.87
3772,0,Permanece,14.6
3773,0,Permanece,24.44
3774,0,Permanece,24.75
3775,0,Permanece,36.9
3776,0,Permanece,44.12
3777,0,Permanece,48.34
3778,0,Permanece,20.49
3779,0,Permanece,10.74
3780,0,Permanece,20.3
3781,0,Permanece,1.59
3782,0,Permanece,4.21
3783,1,Fusión empresarial,72.85
3784,0,Permanece,19.64
3785,1,Fusión empresarial,96.81
3786,0,Permanece,42.08
3787,0,Permanece,33.74
3788,0,Permanece,54.19
3789,0,Permanece,46.09
3790,0,Permanece,33.48
3791,0,Permanece,51.03
3792,0,Permanece,11.27
3793,0,Permanece,5.76
3794,0,Permanece,32.6
3795,0,Permanece,26.23
3796,0,Permanece,19.18
3797,0,Permanece,23.23
3798,0,Permanece,6.61
3799,0,Permanece,36.45
3800,0,Permanece,26.05
3801,0,Permanece,43.7
3802,1,Precio,99.96
3803,0,Permanece,44.35
3804,0,Permanece,12.14
3805,1,Competencia,84.29
3806,0,Permanece,18.92
3807,0,Permanece,36.92
3808,0,Permanece,8.34
3809,0,Permanece,33.89
3810,0,Permanece,59.12
3811,1,Competencia,79.29
3812,0,Permanece,43.39
3813,0,Permanece,9.74
3814,0,Permanece,12.7
3815,0,Permanece,58.49
3816,0,Permanece,46.73
3817,0,Permanece,10.18
3818,0,Permanece,21.06
3819,0,Permanece,41.12
3820,1,Competencia,74.22
3821,1,Fusión empresarial,96.87
3822,1,Fusión empresarial,74.53
3823,0,Permanece,18.76
3824,0,Permanece,53.41
3825,0,Permanece,36.4
3826,0,Permanece,37.04
3827,0,Permanece,34.42
3828,1,Calidad de servicio,77.96
3829,0,Permanece,15.62
3830,0,Permanece,9.67
3831,0,Permanece,6.77
3832,0,Permanece,10.2
3833,0,Permanece,37.71
3834,0,Permanece,38.75
3835,1,Cambio tecnológico,73.94
3836,0,Permanece,3.61
3837,0,Permanece,48.6
3838,0,Permanece,5.74
3839,1,Competencia,85.54
3840,0,Permanece,34.37
3841,0,Permanece,32.47
3842,0,Permanece,17.3
3843,0,Permanece,2.53
3844,1,Fusión empresarial,84.6
3845,0,Permanece,0.88
3846,0,Permanece,2.01
3847,0,Permanece,13.82
3848,1,Calidad de servicio,84.02
3849,0,Permanece,39.42
3850,0,Permanece,30.85
3851,1,Precio,73.46
3852,0,Permanece,55.96
3853,0,Permanece,3.96
3854,1,Fusión empresarial,79.81
3855,0,Permanece,0.43
3856,0,Permanece,59.09
3857,0,Permanece,24.59
3858,1,Calidad de servicio,70.31
3859,0,Permanece,20.4
3860,0,Permanece,13.25
3861,1,Cambio tecnológico,74.96
3862,0,Permanece,20.12
3863,0,Permanece,47.55
3864,0,Permanece,6.29
3865,0,Permanece,50.42
3866,0,Permanece,23.51
3867,0,Permanece,5.22
3868,0,Permanece,2.73
3869,0,Permanece,5.48
3870,0,Permanece,6.91
3871,0,Permanece,35.22
3872,0,Permanece,4.51
3873,1,Competencia,89.78
3874,0,Permanece,27.1
3875,0,Permanece,6.44
3876,0,Permanece,45.1
3877,0,Permanece,36.2
3878,1,Calidad de servicio,94.08
3879,1,Calidad de servicio,96.34
3880,1,Calidad de servicio,83.92
3881,0,Permanece,44.82
3882,1,Cambio tecnológico,93.98
3883,1,Fusión empresarial,89.4
3884,0,Permanece,24.48
3885,0,Permanece,27.46
3886,0,Permanece,23.19
3887,0,Permanece,46.04
3888,1,Cambio tecnológico,84.78
3889,0,Permanece,20.84
3890,0,Permanece,46.42
3891,0,Permanece,10.66
3892,0,Permanece,23.42
3893,1,Cambio tecnológico,90.92
3894,0,Permanece,41.54
3895,0,Permanece,54.55
3896,0,Permanece,47.65
3897,0,Permanece,27.88
3898,0,Permanece,30.5
3899,0,Permanece,15.36
3900,0,Permanece,16.47
3901,0,Permanece,41.15
3902,0,Permanece,22.99
3903,0,Permanece,21.31
3904,0,Permanece,45.14
3905,0,Permanece,58.59
3906,0,Permanece,43.56
3907,0,Permanece,43.1
3908,1,Competencia,72.24
3909,0,Permanece,29.53
3910,0,Permanece,19.25
3911,0,Permanece,47.22
3912,0,Permanece,18.33
3913,0,Permanece,29.53
3914,0,Permanece,42.48
3915,0,Permanece,30.02
3916,0,Permanece,38.01
3917,0,Permanece,44.98
3918,0,Permanece,6.79
3919,0,Permanece,57.45
3920,0,Permanece,35.29
3921,0,Permanece,34.54
3922,0,Permanece,14.15
3923,0,Permanece,26.06
3924,0,Permanece,14.63
3925,0,Permanece,22.96
3926,0,Permanece,47.41
3927,0,Permanece,1.34
3928,0,Permanece,9.5
3929,0,Permanece,29.53
3930,1,Cambio tecnológico,71.16
3931,0,Permanece,4.79
3932,0,Permanece,27.21
3933,0,Permanece,31.65
3934,0,Permanece,35.86
3935,0,Permanece,26.84
3936,0,Permanece,49.63
3937,0,Permanece,18.49
3938,0,Permanece,43.85
3939,0,Permanece,18.08
3940,0,Permanece,25.05
3941,0,Permanece,34.17
3942,0,Permanece,35.41
3943,0,Permanece,23.83
3944,1,Competencia,95.5
3945,0,Permanece,52.18
3946,0,Permanece,28.93
